name,price,point,home_team,away_team,bookmakers.title
Cincinnati Reds,-133,,Cincinnati Reds,Pittsburgh Pirates,GTbets
Pittsburgh Pirates,123,,Cincinnati Reds,Pittsburgh Pirates,GTbets
Cincinnati Reds,-140,,Cincinnati Reds,Pittsburgh Pirates,Bovada
Pittsburgh Pirates,117,,Cincinnati Reds,Pittsburgh Pirates,Bovada
Cincinnati Reds,-140,,Cincinnati Reds,Pittsburgh Pirates,William Hill (US)
Pittsburgh Pirates,118,,Cincinnati Reds,Pittsburgh Pirates,William Hill (US)
Cincinnati Reds,-142,,Cincinnati Reds,Pittsburgh Pirates,FanDuel
Pittsburgh Pirates,120,,Cincinnati Reds,Pittsburgh Pirates,FanDuel
Cincinnati Reds,-140,,Cincinnati Reds,Pittsburgh Pirates,DraftKings
Pittsburgh Pirates,120,,Cincinnati Reds,Pittsburgh Pirates,DraftKings
Cincinnati Reds,-140,,Cincinnati Reds,Pittsburgh Pirates,BetUS
Pittsburgh Pirates,125,,Cincinnati Reds,Pittsburgh Pirates,BetUS
Cincinnati Reds,-135,,Cincinnati Reds,Pittsburgh Pirates,LowVig.ag
Pittsburgh Pirates,125,,Cincinnati Reds,Pittsburgh Pirates,LowVig.ag
Cincinnati Reds,-135,,Cincinnati Reds,Pittsburgh Pirates,BetOnline.ag
Pittsburgh Pirates,125,,Cincinnati Reds,Pittsburgh Pirates,BetOnline.ag
Cincinnati Reds,-149,,Cincinnati Reds,Pittsburgh Pirates,FOX Bet
Pittsburgh Pirates,125,,Cincinnati Reds,Pittsburgh Pirates,FOX Bet
Cincinnati Reds,-136,,Cincinnati Reds,Pittsburgh Pirates,SuperBook
Pittsburgh Pirates,126,,Cincinnati Reds,Pittsburgh Pirates,SuperBook
Cincinnati Reds,-148,,Cincinnati Reds,Pittsburgh Pirates,SugarHouse
Pittsburgh Pirates,128,,Cincinnati Reds,Pittsburgh Pirates,SugarHouse
Cincinnati Reds,-148,,Cincinnati Reds,Pittsburgh Pirates,Barstool Sportsbook
Pittsburgh Pirates,125,,Cincinnati Reds,Pittsburgh Pirates,Barstool Sportsbook
Cincinnati Reds,-150,,Cincinnati Reds,Pittsburgh Pirates,TwinSpires
Pittsburgh Pirates,125,,Cincinnati Reds,Pittsburgh Pirates,TwinSpires
Cincinnati Reds,-141,,Cincinnati Reds,Pittsburgh Pirates,BetRivers
Pittsburgh Pirates,123,,Cincinnati Reds,Pittsburgh Pirates,BetRivers
Cincinnati Reds,-143,,Cincinnati Reds,Pittsburgh Pirates,Unibet
Pittsburgh Pirates,120,,Cincinnati Reds,Pittsburgh Pirates,Unibet
Cincinnati Reds,-192,,Cincinnati Reds,Pittsburgh Pirates,Betfair
Pittsburgh Pirates,108,,Cincinnati Reds,Pittsburgh Pirates,Betfair
Cincinnati Reds,-109,,Cincinnati Reds,Pittsburgh Pirates,Betfair
Pittsburgh Pirates,192,,Cincinnati Reds,Pittsburgh Pirates,Betfair
