name,price,point,home_team,away_team,bookmakers.title
Detroit Tigers,139,,Detroit Tigers,Seattle Mariners,BetOnline.ag
Seattle Mariners,-152,,Detroit Tigers,Seattle Mariners,BetOnline.ag
Detroit Tigers,130,,Detroit Tigers,Seattle Mariners,William Hill (US)
Seattle Mariners,-155,,Detroit Tigers,Seattle Mariners,William Hill (US)
Detroit Tigers,135,,Detroit Tigers,Seattle Mariners,BetUS
Seattle Mariners,-150,,Detroit Tigers,Seattle Mariners,BetUS
Detroit Tigers,131,,Detroit Tigers,Seattle Mariners,Bovada
Seattle Mariners,-157,,Detroit Tigers,Seattle Mariners,Bovada
Detroit Tigers,130,,Detroit Tigers,Seattle Mariners,FanDuel
Seattle Mariners,-154,,Detroit Tigers,Seattle Mariners,FanDuel
Detroit Tigers,139,,Detroit Tigers,Seattle Mariners,LowVig.ag
Seattle Mariners,-151,,Detroit Tigers,Seattle Mariners,LowVig.ag
Detroit Tigers,135,,Detroit Tigers,Seattle Mariners,DraftKings
Seattle Mariners,-155,,Detroit Tigers,Seattle Mariners,DraftKings
Detroit Tigers,135,,Detroit Tigers,Seattle Mariners,WynnBET
Seattle Mariners,-145,,Detroit Tigers,Seattle Mariners,WynnBET
Detroit Tigers,130,,Detroit Tigers,Seattle Mariners,FOX Bet
Seattle Mariners,-154,,Detroit Tigers,Seattle Mariners,FOX Bet
Detroit Tigers,141,,Detroit Tigers,Seattle Mariners,Circa Sports
Seattle Mariners,-167,,Detroit Tigers,Seattle Mariners,Circa Sports
Detroit Tigers,139,,Detroit Tigers,Seattle Mariners,GTbets
Seattle Mariners,-151,,Detroit Tigers,Seattle Mariners,GTbets
Detroit Tigers,125,,Detroit Tigers,Seattle Mariners,BetMGM
Seattle Mariners,-150,,Detroit Tigers,Seattle Mariners,BetMGM
Detroit Tigers,140,,Detroit Tigers,Seattle Mariners,Betfair
Seattle Mariners,-145,,Detroit Tigers,Seattle Mariners,Betfair
Detroit Tigers,144,,Detroit Tigers,Seattle Mariners,Betfair
Seattle Mariners,-141,,Detroit Tigers,Seattle Mariners,Betfair
Detroit Tigers,135,,Detroit Tigers,Seattle Mariners,Intertops
Seattle Mariners,-150,,Detroit Tigers,Seattle Mariners,Intertops
Detroit Tigers,133,,Detroit Tigers,Seattle Mariners,SugarHouse
Seattle Mariners,-152,,Detroit Tigers,Seattle Mariners,SugarHouse
Detroit Tigers,128,,Detroit Tigers,Seattle Mariners,Barstool Sportsbook
Seattle Mariners,-148,,Detroit Tigers,Seattle Mariners,Barstool Sportsbook
Detroit Tigers,125,,Detroit Tigers,Seattle Mariners,TwinSpires
Seattle Mariners,-150,,Detroit Tigers,Seattle Mariners,TwinSpires
Detroit Tigers,125,,Detroit Tigers,Seattle Mariners,Unibet
Seattle Mariners,-149,,Detroit Tigers,Seattle Mariners,Unibet
Detroit Tigers,133,,Detroit Tigers,Seattle Mariners,BetRivers
Seattle Mariners,-152,,Detroit Tigers,Seattle Mariners,BetRivers
Detroit Tigers,135,,Detroit Tigers,Seattle Mariners,SuperBook
Seattle Mariners,-145,,Detroit Tigers,Seattle Mariners,SuperBook
Chicago White Sox,-184,,Chicago White Sox,Kansas City Royals,GTbets
Kansas City Royals,164,,Chicago White Sox,Kansas City Royals,GTbets
Chicago White Sox,-185,,Chicago White Sox,Kansas City Royals,BetOnline.ag
Kansas City Royals,169,,Chicago White Sox,Kansas City Royals,BetOnline.ag
Chicago White Sox,-175,,Chicago White Sox,Kansas City Royals,Betfair
Kansas City Royals,172,,Chicago White Sox,Kansas City Royals,Betfair
Chicago White Sox,-172,,Chicago White Sox,Kansas City Royals,Betfair
Kansas City Royals,176,,Chicago White Sox,Kansas City Royals,Betfair
Chicago White Sox,-190,,Chicago White Sox,Kansas City Royals,Bovada
Kansas City Royals,156,,Chicago White Sox,Kansas City Royals,Bovada
Chicago White Sox,-185,,Chicago White Sox,Kansas City Royals,BetUS
Kansas City Royals,165,,Chicago White Sox,Kansas City Royals,BetUS
Chicago White Sox,-184,,Chicago White Sox,Kansas City Royals,LowVig.ag
Kansas City Royals,169,,Chicago White Sox,Kansas City Royals,LowVig.ag
Chicago White Sox,-200,,Chicago White Sox,Kansas City Royals,FOX Bet
Kansas City Royals,165,,Chicago White Sox,Kansas City Royals,FOX Bet
Chicago White Sox,-205,,Chicago White Sox,Kansas City Royals,William Hill (US)
Kansas City Royals,170,,Chicago White Sox,Kansas City Royals,William Hill (US)
Chicago White Sox,-196,,Chicago White Sox,Kansas City Royals,WynnBET
