team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
CHC,4.300477450636055,0.4683740989379029,113.50454738373143,CHC,-130.0,Chicago Cubs,Colorado Rockies,Bovada,-43.504547383731435,8.88214217564305
COL,4.581664725006997,0.5316259010620972,-113.50454738373146,COL,108.0,Chicago Cubs,Colorado Rockies,Bovada,21.504547383731463,8.88214217564305
WSN,4.369585347009749,0.5858027948286229,-141.43089028962487,WSN,107.0,Washington Nationals,Miami Marlins,Bovada,48.43089028962487,8.043830152226612
MIA,3.674244805216863,0.4141972051713772,141.43089028962487,MIA,-128.0,Washington Nationals,Miami Marlins,Bovada,-69.43089028962487,8.043830152226612
TOR,4.831668218604038,0.560085794784925,-127.31705140348856,TOR,-165.0,Toronto Blue Jays,Baltimore Orioles,Bovada,-37.68294859651144,9.113738769980175
BAL,4.282070551376138,0.4399142052150749,127.31705140348856,BAL,139.0,Toronto Blue Jays,Baltimore Orioles,Bovada,11.682948596511437,9.113738769980175
BOS,4.578842745078943,0.5711318824463488,-133.17191441140423,BOS,-210.0,Boston Red Sox,Kansas City Royals,Bovada,-76.82808558859577,8.546639400088113
KCR,3.9677966550091694,0.4288681175536512,133.1719144114042,KCR,170.0,Boston Red Sox,Kansas City Royals,Bovada,36.8280855885958,8.546639400088113
NYM,4.664689656720274,0.605792060767895,-153.6732268629455,NYM,-260.0,New York Mets,Pittsburgh Pirates,Bovada,-106.32677313705449,8.42759808646673
PIT,3.7629084297464575,0.3942079392321051,153.6732268629454,PIT,210.0,New York Mets,Pittsburgh Pirates,Bovada,56.3267731370546,8.42759808646673
TBR,3.9858001930223055,0.4637105393430813,115.651773068746,TBR,-155.0,Tampa Bay Rays,Texas Rangers,Bovada,-70.651773068746,8.272190079227064
TEX,4.286389886204758,0.5362894606569187,-115.65177306874604,TEX,130.0,Tampa Bay Rays,Texas Rangers,Bovada,45.65177306874604,8.272190079227064
CLE,4.266217658648678,0.4841703969507141,106.53885621631562,CLE,-142.0,Cleveland Guardians,Minnesota Twins,Bovada,-48.53885621631562,8.669707755467309
MIN,4.403490096818631,0.515829603049286,-106.5388562163157,MIN,119.0,Cleveland Guardians,Minnesota Twins,Bovada,25.538856216315693,8.669707755467309
DET,3.331297744404771,0.3364965068295022,197.1799052008243,DET,132.0,Detroit Tigers,Chicago White Sox,Bovada,-65.1799052008243,8.009131435752387
CHW,4.677833691347615,0.6635034931704977,-197.1799052008243,CHW,-158.0,Detroit Tigers,Chicago White Sox,Bovada,39.179905200824294,8.009131435752387
ATL,4.900185718890536,0.5338003799593148,-114.50038932093727,ATL,-185.0,Atlanta Braves,Philadelphia Phillies,Bovada,-70.49961067906273,9.479590767423634
PHI,4.579405048533097,0.4661996200406851,114.50038932093732,PHI,153.0,Atlanta Braves,Philadelphia Phillies,Bovada,38.499610679062684,9.479590767423634
HOU,4.6615920786799725,0.6982498357480107,-231.39998530867652,HOU,-370.0,Houston Astros,Oakland Athletics,Bovada,-138.60001469132348,7.72604252914844
OAK,3.064450450468468,0.3017501642519893,231.3999853086765,OAK,285.0,Houston Astros,Oakland Athletics,Bovada,53.60001469132351,7.72604252914844
MIL,4.406984830746933,0.4250734691894832,135.25344969347742,,,,,,-35.25344969347742,9.532242816827036
NYY,5.125257986080103,0.5749265308105169,-135.25344969347745,,,,,,35.25344969347745,9.532242816827036
STL,4.983540275697478,0.6024055131423136,-151.51254181196344,,,,,,51.512541811963445,9.032222402262814
CIN,4.048682126565335,0.3975944868576864,151.51254181196344,,,,,,-51.512541811963445,9.032222402262814
LAA,3.8033411245048168,0.398601076016856,150.87739601528625,LAA,134.0,Los Angeles Angels,Seattle Mariners,Bovada,-16.87739601528625,8.475067190935215
SEA,4.671726066430399,0.6013989239831439,-150.87739601528617,SEA,-160.0,Los Angeles Angels,Seattle Mariners,Bovada,-9.122603984713834,8.475067190935215
ARI,4.057578943557737,0.4664211616590333,114.39850551442764,ARI,153.0,Arizona Diamondbacks,San Diego Padres,Bovada,38.60149448557236,8.3974532715854
SDP,4.339874328027663,0.5335788383409666,-114.39850551442764,SDP,-185.0,Arizona Diamondbacks,San Diego Padres,Bovada,-70.60149448557236,8.3974532715854
SFG,4.383570062474305,0.4208246102093226,137.62868799488444,SFG,139.0,San Francisco Giants,Los Angeles Dodgers,Bovada,1.3713120051155556,9.52616641149923
LAD,5.142596349024925,0.5791753897906774,-137.62868799488447,LAD,-165.0,San Francisco Giants,Los Angeles Dodgers,Bovada,-27.371312005115527,9.52616641149923
