name,price,point,home_team,away_team,bookmakers.title
Chicago White Sox,-154,,Kansas City Royals,Chicago White Sox,Unibet
Kansas City Royals,130,,Kansas City Royals,Chicago White Sox,Unibet
Chicago White Sox,-155,,Kansas City Royals,Chicago White Sox,DraftKings
Kansas City Royals,135,,Kansas City Royals,Chicago White Sox,DraftKings
Chicago White Sox,-147,,Kansas City Royals,Chicago White Sox,BetOnline.ag
Kansas City Royals,136,,Kansas City Royals,Chicago White Sox,BetOnline.ag
Chicago White Sox,-154,,Kansas City Royals,Chicago White Sox,FOX Bet
Kansas City Royals,130,,Kansas City Royals,Chicago White Sox,FOX Bet
Chicago White Sox,-155,,Kansas City Royals,Chicago White Sox,William Hill (US)
Kansas City Royals,130,,Kansas City Royals,Chicago White Sox,William Hill (US)
Chicago White Sox,-149,,Kansas City Royals,Chicago White Sox,BetUS
Kansas City Royals,134,,Kansas City Royals,Chicago White Sox,BetUS
Chicago White Sox,-152,,Kansas City Royals,Chicago White Sox,SugarHouse
Kansas City Royals,133,,Kansas City Royals,Chicago White Sox,SugarHouse
Chicago White Sox,-152,,Kansas City Royals,Chicago White Sox,Barstool Sportsbook
Kansas City Royals,130,,Kansas City Royals,Chicago White Sox,Barstool Sportsbook
Chicago White Sox,-145,,Kansas City Royals,Chicago White Sox,GTbets
Kansas City Royals,133,,Kansas City Royals,Chicago White Sox,GTbets
Chicago White Sox,-147,,Kansas City Royals,Chicago White Sox,WynnBET
Kansas City Royals,136,,Kansas City Royals,Chicago White Sox,WynnBET
Chicago White Sox,-145,,Kansas City Royals,Chicago White Sox,LowVig.ag
Kansas City Royals,134,,Kansas City Royals,Chicago White Sox,LowVig.ag
Chicago White Sox,-155,,Kansas City Royals,Chicago White Sox,BetMGM
Kansas City Royals,125,,Kansas City Royals,Chicago White Sox,BetMGM
Chicago White Sox,-155,,Kansas City Royals,Chicago White Sox,TwinSpires
Kansas City Royals,130,,Kansas City Royals,Chicago White Sox,TwinSpires
Chicago White Sox,-152,,Kansas City Royals,Chicago White Sox,Bovada
Kansas City Royals,127,,Kansas City Royals,Chicago White Sox,Bovada
Chicago White Sox,-164,,Kansas City Royals,Chicago White Sox,Circa Sports
Kansas City Royals,138,,Kansas City Royals,Chicago White Sox,Circa Sports
Chicago White Sox,-155,,Kansas City Royals,Chicago White Sox,PointsBet (US)
Kansas City Royals,130,,Kansas City Royals,Chicago White Sox,PointsBet (US)
Chicago White Sox,-152,,Kansas City Royals,Chicago White Sox,BetRivers
Kansas City Royals,133,,Kansas City Royals,Chicago White Sox,BetRivers
Chicago White Sox,-145,,Kansas City Royals,Chicago White Sox,Intertops
Kansas City Royals,133,,Kansas City Royals,Chicago White Sox,Intertops
Chicago White Sox,-152,,Kansas City Royals,Chicago White Sox,FanDuel
Kansas City Royals,128,,Kansas City Royals,Chicago White Sox,FanDuel
Chicago White Sox,-141,,Kansas City Royals,Chicago White Sox,Betfair
Kansas City Royals,136,,Kansas City Royals,Chicago White Sox,Betfair
Chicago White Sox,-137,,Kansas City Royals,Chicago White Sox,Betfair
Kansas City Royals,142,,Kansas City Royals,Chicago White Sox,Betfair
Atlanta Braves,-192,,Pittsburgh Pirates,Atlanta Braves,BetOnline.ag
Pittsburgh Pirates,174,,Pittsburgh Pirates,Atlanta Braves,BetOnline.ag
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,DraftKings
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,DraftKings
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,FOX Bet
Pittsburgh Pirates,165,,Pittsburgh Pirates,Atlanta Braves,FOX Bet
Atlanta Braves,-206,,Pittsburgh Pirates,Atlanta Braves,PointsBet (US)
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,PointsBet (US)
Atlanta Braves,-205,,Pittsburgh Pirates,Atlanta Braves,William Hill (US)
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,William Hill (US)
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,BetUS
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,BetUS
Atlanta Braves,-189,,Pittsburgh Pirates,Atlanta Braves,LowVig.ag
Pittsburgh Pirates,174,,Pittsburgh Pirates,Atlanta Braves,LowVig.ag
Atlanta Braves,-189,,Pittsburgh Pirates,Atlanta Braves,GTbets
Pittsburgh Pirates,169,,Pittsburgh Pirates,Atlanta Braves,GTbets
Atlanta Braves,-189,,Pittsburgh Pirates,Atlanta Braves,WynnBET
Pittsburgh Pirates,175,,Pittsburgh Pirates,Atlanta Braves,WynnBET
Atlanta Braves,-196,,Pittsburgh Pirates,Atlanta Braves,FanDuel
Pittsburgh Pirates,164,,Pittsburgh Pirates,Atlanta Braves,FanDuel
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,Bovada
Pittsburgh Pirates,165,,Pittsburgh Pirates,Atlanta Braves,Bovada
Atlanta Braves,-218,,Pittsburgh Pirates,Atlanta Braves,Circa Sports
Pittsburgh Pirates,182,,Pittsburgh Pirates,Atlanta Braves,Circa Sports
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,BetMGM
Pittsburgh Pirates,165,,Pittsburgh Pirates,Atlanta Braves,BetMGM
Atlanta Braves,-182,,Pittsburgh Pirates,Atlanta Braves,Betfair
Pittsburgh Pirates,178,,Pittsburgh Pirates,Atlanta Braves,Betfair
Atlanta Braves,-179,,Pittsburgh Pirates,Atlanta Braves,Betfair
Pittsburgh Pirates,182,,Pittsburgh Pirates,Atlanta Braves,Betfair
Atlanta Braves,-204,,Pittsburgh Pirates,Atlanta Braves,Unibet
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,Unibet
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,SugarHouse
Pittsburgh Pirates,175,,Pittsburgh Pirates,Atlanta Braves,SugarHouse
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,Barstool Sportsbook
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,Barstool Sportsbook
Atlanta Braves,-205,,Pittsburgh Pirates,Atlanta Braves,TwinSpires
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,TwinSpires
Atlanta Braves,-200,,Pittsburgh Pirates,Atlanta Braves,BetRivers
Pittsburgh Pirates,175,,Pittsburgh Pirates,Atlanta Braves,BetRivers
Atlanta Braves,-190,,Pittsburgh Pirates,Atlanta Braves,Intertops
Pittsburgh Pirates,170,,Pittsburgh Pirates,Atlanta Braves,Intertops
Cincinnati Reds,200,,Philadelphia Phillies,Cincinnati Reds,DraftKings
Philadelphia Phillies,-240,,Philadelphia Phillies,Cincinnati Reds,DraftKings
Cincinnati Reds,211,,Philadelphia Phillies,Cincinnati Reds,BetOnline.ag
Philadelphia Phillies,-238,,Philadelphia Phillies,Cincinnati Reds,BetOnline.ag
Cincinnati Reds,205,,Philadelphia Phillies,Cincinnati Reds,PointsBet (US)
Philadelphia Phillies,-255,,Philadelphia Phillies,Cincinnati Reds,PointsBet (US)
Cincinnati Reds,205,,Philadelphia Phillies,Cincinnati Reds,FOX Bet
Philadelphia Phillies,-250,,Philadelphia Phillies,Cincinnati Reds,FOX Bet
Cincinnati Reds,205,,Philadelphia Phillies,Cincinnati Reds,FanDuel
Philadelphia Phillies,-250,,Philadelphia Phillies,Cincinnati Reds,FanDuel
Cincinnati Reds,211,,Philadelphia Phillies,Cincinnati Reds,LowVig.ag
Philadelphia Phillies,-234,,Philadelphia Phillies,Cincinnati Reds,LowVig.ag
Cincinnati Reds,200,,Philadelphia Phillies,Cincinnati Reds,BetUS
Philadelphia Phillies,-240,,Philadelphia Phillies,Cincinnati Reds,BetUS
Cincinnati Reds,204,,Philadelphia Phillies,Cincinnati Reds,GTbets
Philadelphia Phillies,-234,,Philadelphia Phillies,Cincinnati Reds,GTbets
Cincinnati Reds,205,,Philadelphia Phillies,Cincinnati Reds,William Hill (US)
Philadelphia Phillies,-250,,Philadelphia Phillies,Cincinnati Reds,William Hill (US)
Cincinnati Reds,215,,Philadelphia Phillies,Cincinnati Reds,WynnBET
Philadelphia Phillies,-238,,Philadelphia Phillies,Cincinnati Reds,WynnBET
Cincinnati Reds,182,,Philadelphia Phillies,Cincinnati Reds,Circa Sports
Philadelphia Phillies,-218,,Philadelphia Phillies,Cincinnati Reds,Circa Sports
Cincinnati Reds,200,,Philadelphia Phillies,Cincinnati Reds,Bovada
Philadelphia Phillies,-245,,Philadelphia Phillies,Cincinnati Reds,Bovada
Cincinnati Reds,185,,Philadelphia Phillies,Cincinnati Reds,BetMGM
Philadelphia Phillies,-225,,Philadelphia Phillies,Cincinnati Reds,BetMGM
Cincinnati Reds,215,,Philadelphia Phillies,Cincinnati Reds,Betfair
Philadelphia Phillies,-227,,Philadelphia Phillies,Cincinnati Reds,Betfair
Cincinnati Reds,225,,Philadelphia Phillies,Cincinnati Reds,Betfair
Philadelphia Phillies,-213,,Philadelphia Phillies,Cincinnati Reds,Betfair
