team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
PIT,3.4799114822249937,0.3384561640661714,195.45923702086583,PIT,180,Pittsburgh Pirates,New York Mets,Bovada,-15.459237020865828,8.345062174954158
NYM,4.865150692729164,0.6615438359338285,-195.45923702086577,NYM,-220,Pittsburgh Pirates,New York Mets,Bovada,-24.54076297913423,8.345062174954158
TBR,4.3304941935389,0.4830105495241061,107.03481548907492,TBR,-138,Tampa Bay Rays,Boston Red Sox,Bovada,-45.034815489074916,8.810720925392278
BOS,4.480226731853377,0.5169894504758938,-107.03481548907492,BOS,115,Tampa Bay Rays,Boston Red Sox,Bovada,22.034815489074916,8.810720925392278
PHI,4.925863007009217,0.7002651397664237,-233.62819367114108,PHI,-225,Philadelphia Phillies,Miami Marlins,Bovada,8.628193671141076,8.14856170735199
MIA,3.2226987003427725,0.2997348602335762,233.6281936711411,MIA,185,Philadelphia Phillies,Miami Marlins,Bovada,-48.628193671141105,8.14856170735199
BAL,4.355972361395837,0.4203455693736211,137.89949814152965,BAL,-110,Baltimore Orioles,Toronto Blue Jays,Bovada,-47.89949814152965,9.47121758268803
TOR,5.115245221292194,0.5796544306263789,-137.89949814152968,TOR,-110,Baltimore Orioles,Toronto Blue Jays,Bovada,27.899498141529676,9.47121758268803
NYY,4.607898700897836,0.5198399232381519,-108.2638787347546,NYY,-200,New York Yankees,Minnesota Twins,Bovada,-91.7361212652454,9.036444413101792
MIN,4.428545712203956,0.4801600767618481,108.2638787347546,MIN,165,New York Yankees,Minnesota Twins,Bovada,56.7361212652454,9.036444413101792
CHC,3.73358346664335,0.4154979753928556,140.67505962080668,CHC,-170,Chicago Cubs,Cincinnati Reds,Bovada,-110.67505962080668,8.16185678944309
CIN,4.428273322799741,0.5845020246071444,-140.6750596208067,CIN,141,Chicago Cubs,Cincinnati Reds,Bovada,81.6750596208067,8.16185678944309
STL,4.625003369622158,0.5405862470250266,-117.6687122499955,STL,-250,St. Louis Cardinals,Washington Nationals,Bovada,-132.3312877500045,8.888653434620043
WSN,4.263650064997885,0.4594137529749734,117.6687122499955,WSN,205,St. Louis Cardinals,Washington Nationals,Bovada,87.3312877500045,8.888653434620043
KCR,3.646715899513694,0.4149229991064866,141.00857319392844,KCR,165,Kansas City Royals,Cleveland Guardians,Bovada,23.99142680607156,7.9770827512185205
CLE,4.330366851704826,0.5850770008935133,-141.00857319392844,CLE,-200,Kansas City Royals,Cleveland Guardians,Bovada,-58.99142680607156,7.9770827512185205
HOU,4.910706866427982,0.5276173769040896,-111.69279967289664,HOU,-265,Houston Astros,Texas Rangers,Bovada,-153.30720032710337,9.557265504342713
TEX,4.64655863791473,0.4723826230959104,111.69279967289664,TEX,215,Houston Astros,Texas Rangers,Bovada,103.30720032710336,9.557265504342713
COL,4.084494086613505,0.4234791552566663,136.13913166373214,COL,156,Colorado Rockies,Milwaukee Brewers,Bovada,19.860868336267856,8.850227661484514
MIL,4.7657335748710095,0.5765208447433338,-136.1391316637322,MIL,-190,Colorado Rockies,Milwaukee Brewers,Bovada,-53.8608683362678,8.850227661484514
LAA,3.910014519968199,0.6349275554296513,-173.91823592078916,LAA,-130,Los Angeles Angels,Detroit Tigers,Bovada,43.91823592078916,6.874885568831488
DET,2.964871048863288,0.3650724445703487,173.9182359207891,DET,108,Los Angeles Angels,Detroit Tigers,Bovada,-65.9182359207891,6.874885568831488
SDP,4.127805098498102,0.5188928759169371,-107.85391650682573,SDP,-165,San Diego Padres,Arizona Diamondbacks,Bovada,-57.146083493174274,8.10247643586809
ARI,3.974671337369988,0.4811071240830629,107.85391650682573,ARI,139,San Diego Padres,Arizona Diamondbacks,Bovada,31.146083493174274,8.10247643586809
OAK,3.016942503655639,0.2668569805942306,274.7325619038425,OAK,185,Oakland Athletics,Atlanta Braves,Bovada,-89.73256190384251,8.017542330967814
ATL,5.000599827312174,0.7331430194057695,-274.7325619038426,ATL,-225,Oakland Athletics,Atlanta Braves,Bovada,49.73256190384262,8.017542330967814
SEA,3.965993762860444,0.4556723167288803,119.45594746212952,SEA,-150,Seattle Mariners,Chicago White Sox,Bovada,-69.45594746212952,8.30066251943375
CHW,4.334668756573307,0.5443276832711197,-119.45594746212952,CHW,126,Seattle Mariners,Chicago White Sox,Bovada,45.455947462129515,8.30066251943375
LAD,5.275894237818789,0.6068659429933959,-154.36615886554986,LAD,-330,Los Angeles Dodgers,San Francisco Giants,Bovada,-175.63384113445014,9.522285740662758
SFG,4.246391502843969,0.3931340570066041,154.36615886554983,SFG,260,Los Angeles Dodgers,San Francisco Giants,Bovada,105.63384113445017,9.522285740662758
