team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
CHC,4.020427997548834,0.4863864023767641,105.59785288269244,CHC,124.0,Chicago Cubs,San Francisco Giants,Bovada,18.402147117307564,8.151852611252362
SFG,4.131424613703527,0.5136135976232359,-105.59785288269244,SFG,-148.0,Chicago Cubs,San Francisco Giants,Bovada,-42.402147117307564,8.151852611252362
PIT,3.324815171827157,0.3125602380762244,219.93832809793577,PIT,165.0,Pittsburgh Pirates,St. Louis Cardinals,Bovada,-54.938328097935766,8.255621757240615
STL,4.930806585413458,0.6874397619237755,-219.9383280979357,STL,-200.0,Pittsburgh Pirates,St. Louis Cardinals,Bovada,19.93832809793571,8.255621757240615
MIA,3.656206229629402,0.3804555049345361,162.8428257785538,MIA,139.0,Miami Marlins,New York Mets,Bovada,-23.842825778553788,8.321886770002449
NYM,4.665680540373047,0.6195444950654638,-162.8428257785538,NYM,-165.0,Miami Marlins,New York Mets,Bovada,-2.157174221446212,8.321886770002449
BAL,4.723642326227442,0.4999221962582232,100.03112634020216,BAL,-122.0,Baltimore Orioles,Boston Red Sox,Bovada,-22.031126340202164,9.448019743747778
BOS,4.724377417520336,0.5000778037417767,-100.03112634020216,BOS,102.0,Baltimore Orioles,Boston Red Sox,Bovada,2.0311263402021638,9.448019743747778
PHI,4.788194142498007,0.5514139042636654,-122.9226472921644,PHI,-220.0,Philadelphia Phillies,Washington Nationals,Bovada,-97.0773527078356,9.10692160812991
WSN,4.318727465631904,0.4485860957363344,122.92264729216444,WSN,180.0,Philadelphia Phillies,Washington Nationals,Bovada,57.07735270783556,9.10692160812991
NYY,4.558095202136101,0.5323967278721748,-113.85650178398188,NYY,-110.0,New York Yankees,Tampa Bay Rays,Bovada,3.8565017839818836,8.82983188056878
TBR,4.271736678432678,0.4676032721278251,113.85650178398188,TBR,-110.0,New York Yankees,Tampa Bay Rays,Bovada,-23.856501783981884,8.82983188056878
TEX,4.2026477104898445,0.397268417134641,151.7189781187874,TEX,130.0,Texas Rangers,Toronto Blue Jays,Bovada,-21.71897811878739,9.379227840491357
TOR,5.176580130001513,0.6027315828653591,-151.71897811878745,TOR,-155.0,Texas Rangers,Toronto Blue Jays,Bovada,-3.2810218812125527,9.379227840491357
HOU,5.03652942643657,0.6438968246027208,-180.81749029178707,HOU,-230.0,Houston Astros,Los Angeles Angels,Bovada,-49.18250970821293,8.782041119150987
LAA,3.745511692714417,0.3561031753972791,180.8174902917871,LAA,190.0,Houston Astros,Los Angeles Angels,Bovada,9.182509708212905,8.782041119150987
KCR,5.280453389110631,0.7219259473396062,-259.6164368565808,KCR,-135.0,Kansas City Royals,Detroit Tigers,Bovada,124.61643685658078,8.557669799510654
DET,3.2772164104000225,0.2780740526603938,259.6164368565807,DET,113.0,Kansas City Royals,Detroit Tigers,Bovada,-146.61643685658072,8.557669799510654
MIN,4.469822087222839,0.5218839952335488,-109.15426173371404,MIN,-112.0,Minnesota Twins,Cleveland Guardians,Bovada,-2.845738266285963,8.748108830477968
CLE,4.278286743255129,0.4781160047664513,109.154261733714,CLE,-108.0,Minnesota Twins,Cleveland Guardians,Bovada,-17.154261733713994,8.748108830477968
MIL,4.430530156967955,0.5086680289154072,-103.52837976176184,MIL,-142.0,Milwaukee Brewers,Cincinnati Reds,Bovada,-38.47162023823816,8.78490676586436
CIN,4.354376608896404,0.4913319710845927,103.5283797617619,CIN,119.0,Milwaukee Brewers,Cincinnati Reds,Bovada,15.471620238238103,8.78490676586436
COL,4.33386699978862,0.5080894239420525,-103.28898150833804,,,,,,3.28898150833804,8.598175163409135
ARI,4.264308163620514,0.4919105760579476,103.28898150833798,,,,,,-3.288981508337983,8.598175163409135
SDP,4.552597281779692,0.4175815166492848,139.47420087557953,SDP,134.0,San Diego Padres,Los Angeles Dodgers,Bovada,-5.474200875579527,9.929178067081805
LAD,5.376580785302114,0.5824184833507152,-139.47420087557958,LAD,-160.0,San Diego Padres,Los Angeles Dodgers,Bovada,-20.525799124420416,9.929178067081805
SEA,4.136108776715246,0.4041509982632654,147.4322726647322,,,,,,-47.43227266473221,9.158242032672627
ATL,5.022133255957381,0.5958490017367347,-147.4322726647323,,,,,,47.432272664732295,9.158242032672627
OAK,3.2685055642127843,0.3185212476800783,213.9507983481205,OAK,134.0,Oakland Athletics,Chicago White Sox,Bovada,-79.95079834812049,8.049367304326735
CHW,4.78086174011395,0.6814787523199218,-213.95079834812063,CHW,-160.0,Oakland Athletics,Chicago White Sox,Bovada,53.95079834812063,8.049367304326735
