team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
TBR,4.092170885671641,0.4773125162642674,109.50634352239422,TBR,-168,Tampa Bay Rays,Boston Red Sox,Bovada,-77.50634352239422,8.374434513479514
BOS,4.282263627807872,0.5226874837357325,-109.50634352239422,BOS,140,Tampa Bay Rays,Boston Red Sox,Bovada,49.50634352239422,8.374434513479514
PHI,5.0297049596715215,0.6917094674768606,-224.36935114929057,PHI,-160,Philadelphia Phillies,Miami Marlins,Bovada,64.36935114929057,8.387550727272947
MIA,3.3578457676014253,0.3082905325231395,224.36935114929045,MIA,134,Philadelphia Phillies,Miami Marlins,Bovada,-90.36935114929045,8.387550727272947
BAL,3.901226495911032,0.3736250721735731,167.64799112181498,BAL,122,Baltimore Orioles,Toronto Blue Jays,Bovada,-45.64799112181498,8.952493693203294
TOR,5.051267197292263,0.6263749278264268,-167.64799112181495,TOR,-145,Baltimore Orioles,Toronto Blue Jays,Bovada,22.647991121814954,8.952493693203294
CHC,4.250033073563393,0.6019208551512513,-151.20632742012967,CHC,-148,Chicago Cubs,Cincinnati Reds,Bovada,3.206327420129668,7.70630041079013
CIN,3.4562673372267367,0.3980791448487488,151.20632742012964,CIN,124,Chicago Cubs,Cincinnati Reds,Bovada,-27.20632742012964,7.70630041079013
STL,4.952246940768857,0.603131275503731,-151.97248819978535,STL,-310,St. Louis Cardinals,Washington Nationals,Bovada,-158.02751180021465,8.969413190736468
WSN,4.01716624996761,0.3968687244962689,151.97248819978535,WSN,250,St. Louis Cardinals,Washington Nationals,Bovada,98.02751180021465,8.969413190736468
KCR,2.7483230977250326,0.3089298942560839,223.69803589518,KCR,117,Kansas City Royals,Cleveland Guardians,Bovada,-106.69803589518,6.858863046317324
CLE,4.110539948592291,0.691070105743916,-223.69803589517988,CLE,-140,Kansas City Royals,Cleveland Guardians,Bovada,83.69803589517988,6.858863046317324
HOU,4.459734973238066,0.4935432793649318,102.61647596270636,HOU,-290,Houston Astros,Texas Rangers,Bovada,-192.61647596270637,8.977437166992482
TEX,4.517702193754416,0.5064567206350681,-102.61647596270636,TEX,230,Houston Astros,Texas Rangers,Bovada,132.61647596270637,8.977437166992482
SDP,4.355594916643663,0.5419580517519421,-118.3206153551767,SDP,-210,San Diego Padres,Arizona Diamondbacks,Bovada,-91.6793846448233,8.359808849532687
ARI,4.004213932889024,0.4580419482480579,118.32061535517666,ARI,170,San Diego Padres,Arizona Diamondbacks,Bovada,51.679384644823344,8.359808849532687
