name,price,point,home_team,away_team,bookmakers.title
Tampa Bay Rays,150,,New York Yankees,Tampa Bay Rays,BetOnline.ag
New York Yankees,-170,,New York Yankees,Tampa Bay Rays,William Hill (US)
Tampa Bay Rays,143,,New York Yankees,Tampa Bay Rays,William Hill (US)
New York Yankees,-175,,New York Yankees,Tampa Bay Rays,FOX Bet
Tampa Bay Rays,145,,New York Yankees,Tampa Bay Rays,FOX Bet
New York Yankees,-178,,New York Yankees,Tampa Bay Rays,FanDuel
Tampa Bay Rays,150,,New York Yankees,Tampa Bay Rays,FanDuel
New York Yankees,-163,,New York Yankees,Tampa Bay Rays,LowVig.ag
Tampa Bay Rays,150,,New York Yankees,Tampa Bay Rays,LowVig.ag
New York Yankees,-165,,New York Yankees,Tampa Bay Rays,BetUS
Tampa Bay Rays,145,,New York Yankees,Tampa Bay Rays,BetUS
New York Yankees,-170,,New York Yankees,Tampa Bay Rays,Bovada
Tampa Bay Rays,141,,New York Yankees,Tampa Bay Rays,Bovada
New York Yankees,-163,,New York Yankees,Tampa Bay Rays,GTbets
Tampa Bay Rays,148,,New York Yankees,Tampa Bay Rays,GTbets
New York Yankees,-167,,New York Yankees,Tampa Bay Rays,Circa Sports
Tampa Bay Rays,141,,New York Yankees,Tampa Bay Rays,Circa Sports
New York Yankees,-176,,New York Yankees,Tampa Bay Rays,PointsBet (US)
Tampa Bay Rays,145,,New York Yankees,Tampa Bay Rays,PointsBet (US)
New York Yankees,-154,,New York Yankees,Tampa Bay Rays,WynnBET
Tampa Bay Rays,145,,New York Yankees,Tampa Bay Rays,WynnBET
New York Yankees,-175,,New York Yankees,Tampa Bay Rays,BetMGM
Tampa Bay Rays,145,,New York Yankees,Tampa Bay Rays,BetMGM
New York Yankees,-175,,New York Yankees,Tampa Bay Rays,BetRivers
Tampa Bay Rays,148,,New York Yankees,Tampa Bay Rays,BetRivers
New York Yankees,-182,,New York Yankees,Tampa Bay Rays,Unibet
Tampa Bay Rays,148,,New York Yankees,Tampa Bay Rays,Unibet
New York Yankees,-182,,New York Yankees,Tampa Bay Rays,TwinSpires
Tampa Bay Rays,148,,New York Yankees,Tampa Bay Rays,TwinSpires
New York Yankees,-175,,New York Yankees,Tampa Bay Rays,SugarHouse
Tampa Bay Rays,148,,New York Yankees,Tampa Bay Rays,SugarHouse
New York Yankees,-175,,New York Yankees,Tampa Bay Rays,Barstool Sportsbook
Tampa Bay Rays,148,,New York Yankees,Tampa Bay Rays,Barstool Sportsbook
New York Yankees,-165,,New York Yankees,Tampa Bay Rays,Intertops
