team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
CLE,4.316959900002203,0.5044657710390146,-101.80240668677044,CLE,-150,Cleveland Guardians,Baltimore Orioles,Bovada,-48.19759331322956,8.595533350542182
BAL,4.278573450539978,0.4955342289609854,101.80240668677044,BAL,126,Cleveland Guardians,Baltimore Orioles,Bovada,24.19759331322956,8.595533350542182
CIN,4.366636281245371,0.4673258122899129,113.98347228028447,CIN,180,Cincinnati Reds,St. Louis Cardinals,Bovada,66.01652771971553,9.028590026774868
STL,4.661953745529496,0.5326741877100872,-113.98347228028452,STL,-220,Cincinnati Reds,St. Louis Cardinals,Bovada,-106.01652771971548,9.028590026774868
MIA,3.288571668440432,0.3618933928636285,176.3244700565251,MIA,153,Miami Marlins,Tampa Bay Rays,Bovada,-23.324470056525087,7.655374714542862
TBR,4.36680304610243,0.6381066071363716,-176.32447005652517,TBR,-185,Miami Marlins,Tampa Bay Rays,Bovada,-8.675529943474828,7.655374714542862
WSN,3.7533813910182743,0.5404135884819585,-117.58693793772972,WSN,-110,Washington Nationals,Oakland Athletics,Bovada,7.586937937729715,7.214712581767735
OAK,3.46133119074946,0.4595864115180414,117.58693793772974,OAK,-110,Washington Nationals,Oakland Athletics,Bovada,-27.586937937729743,7.214712581767735
TOR,4.80707438688001,0.6115639767967714,-157.4426521396042,TOR,-210,Toronto Blue Jays,Chicago Cubs,Bovada,-52.557347860395794,8.638140477895025
CHC,3.831066091015014,0.3884360232032285,157.44265213960426,CHC,170,Toronto Blue Jays,Chicago Cubs,Bovada,12.557347860395737,8.638140477895025
NYM,3.831953796176401,0.337800973566117,196.03230252510576,NYM,126,New York Mets,Los Angeles Dodgers,Bovada,-70.03230252510576,9.197131170409234
LAD,5.365177374232832,0.6621990264338831,-196.03230252510585,LAD,-150,New York Mets,Los Angeles Dodgers,Bovada,46.03230252510585,9.197131170409234
DET,2.3127648615622496,0.2490636380626596,301.50381154732,DET,143,Detroit Tigers,Seattle Mariners,Bovada,-158.50381154732003,6.328618570220763
SEA,4.015853708658513,0.7509363619373404,-301.50381154732,SEA,-174,Detroit Tigers,Seattle Mariners,Bovada,127.50381154732003,6.328618570220763
ATL,5.396534862328853,0.5958435218365213,-147.42891776573393,ATL,-400,Atlanta Braves,Colorado Rockies,Bovada,-252.57108223426607,9.841042411967488
COL,4.444507549638635,0.4041564781634786,147.42891776573396,COL,300,Atlanta Braves,Colorado Rockies,Bovada,152.57108223426604,9.841042411967488
MIN,4.66418757583198,0.4895249921550424,104.2796621266846,MIN,-130,Minnesota Twins,Boston Red Sox,Bovada,-34.2796621266846,9.42713530567151
BOS,4.762947729839528,0.5104750078449575,-104.27966212668456,BOS,108,Minnesota Twins,Boston Red Sox,Bovada,12.279662126684556,9.42713530567151
TEX,4.428502573533701,0.4436778621268143,125.38875282314056,TEX,126,Texas Rangers,Houston Astros,Bovada,0.6112471768594361,9.387412190540251
HOU,4.95890961700655,0.5563221378731856,-125.38875282314056,HOU,-150,Texas Rangers,Houston Astros,Bovada,-24.611247176859436,9.387412190540251
CHW,3.95063223875922,0.4918626107971909,103.30880576168222,CHW,-130,Chicago White Sox,Kansas City Royals,Bovada,-33.30880576168222,7.966091961204584
KCR,4.015459722445364,0.508137389202809,-103.30880576168222,KCR,108,Chicago White Sox,Kansas City Royals,Bovada,11.308805761682223,7.966091961204584
MIL,4.693681627946573,0.5904534939467183,-144.17251404164116,MIL,-175,Milwaukee Brewers,Pittsburgh Pirates,Bovada,-30.827485958358835,8.602742130500468
PIT,3.909060502553896,0.4095465060532816,144.17251404164122,PIT,144,Milwaukee Brewers,Pittsburgh Pirates,Bovada,-0.17251404164122164,8.602742130500468
LAA,3.580571545507768,0.3665835299429562,172.78912398372327,LAA,134,Los Angeles Angels,New York Yankees,Bovada,-38.78912398372327,8.287206951079213
NYY,4.706635405571446,0.6334164700570439,-172.78912398372336,NYY,-160,Los Angeles Angels,New York Yankees,Bovada,12.789123983723357,8.287206951079213
ARI,3.496923138981213,0.3454594849559089,189.4695452138563,ARI,117,Arizona Diamondbacks,Philadelphia Phillies,Bovada,-72.46954521385629,8.31036569331432
PHI,4.8134425543331085,0.6545405150440912,-189.4695452138564,PHI,-140,Arizona Diamondbacks,Philadelphia Phillies,Bovada,49.46954521385641,8.31036569331432
SFG,4.2246761338466605,0.4860311015224585,105.74815003969287,SFG,108,San Francisco Giants,San Diego Padres,Bovada,2.2518499603071263,8.569076189332542
SDP,4.344400055485881,0.5139688984775416,-105.74815003969292,SDP,-130,San Francisco Giants,San Diego Padres,Bovada,-24.251849960307084,8.569076189332542
