name,price,point,home_team,away_team,bookmakers.title
Baltimore Orioles,148,,Baltimore Orioles,Toronto Blue Jays,Unibet
Toronto Blue Jays,-175,,Baltimore Orioles,Toronto Blue Jays,Unibet
Baltimore Orioles,150,,Baltimore Orioles,Toronto Blue Jays,LowVig.ag
Toronto Blue Jays,-163,,Baltimore Orioles,Toronto Blue Jays,LowVig.ag
Baltimore Orioles,144,,Baltimore Orioles,Toronto Blue Jays,Circa Sports
Toronto Blue Jays,-173,,Baltimore Orioles,Toronto Blue Jays,Circa Sports
Baltimore Orioles,143,,Baltimore Orioles,Toronto Blue Jays,William Hill (US)
Toronto Blue Jays,-170,,Baltimore Orioles,Toronto Blue Jays,William Hill (US)
Baltimore Orioles,150,,Baltimore Orioles,Toronto Blue Jays,BetRivers
Toronto Blue Jays,-175,,Baltimore Orioles,Toronto Blue Jays,BetRivers
Baltimore Orioles,150,,Baltimore Orioles,Toronto Blue Jays,Barstool Sportsbook
Toronto Blue Jays,-175,,Baltimore Orioles,Toronto Blue Jays,Barstool Sportsbook
Baltimore Orioles,148,,Baltimore Orioles,Toronto Blue Jays,TwinSpires
Toronto Blue Jays,-177,,Baltimore Orioles,Toronto Blue Jays,TwinSpires
Baltimore Orioles,150,,Baltimore Orioles,Toronto Blue Jays,BetOnline.ag
Toronto Blue Jays,-164,,Baltimore Orioles,Toronto Blue Jays,BetOnline.ag
Baltimore Orioles,150,,Baltimore Orioles,Toronto Blue Jays,SugarHouse
Toronto Blue Jays,-175,,Baltimore Orioles,Toronto Blue Jays,SugarHouse
Baltimore Orioles,145,,Baltimore Orioles,Toronto Blue Jays,DraftKings
Toronto Blue Jays,-170,,Baltimore Orioles,Toronto Blue Jays,DraftKings
Baltimore Orioles,150,,Baltimore Orioles,Toronto Blue Jays,SuperBook
Toronto Blue Jays,-160,,Baltimore Orioles,Toronto Blue Jays,SuperBook
Baltimore Orioles,145,,Baltimore Orioles,Toronto Blue Jays,FOX Bet
Toronto Blue Jays,-175,,Baltimore Orioles,Toronto Blue Jays,FOX Bet
Baltimore Orioles,148,,Baltimore Orioles,Toronto Blue Jays,GTbets
Toronto Blue Jays,-163,,Baltimore Orioles,Toronto Blue Jays,GTbets
Baltimore Orioles,145,,Baltimore Orioles,Toronto Blue Jays,BetUS
Toronto Blue Jays,-165,,Baltimore Orioles,Toronto Blue Jays,BetUS
Baltimore Orioles,144,,Baltimore Orioles,Toronto Blue Jays,Bovada
Toronto Blue Jays,-175,,Baltimore Orioles,Toronto Blue Jays,Bovada
Baltimore Orioles,146,,Baltimore Orioles,Toronto Blue Jays,FanDuel
Toronto Blue Jays,-174,,Baltimore Orioles,Toronto Blue Jays,FanDuel
Baltimore Orioles,145,,Baltimore Orioles,Toronto Blue Jays,BetMGM
Toronto Blue Jays,-175,,Baltimore Orioles,Toronto Blue Jays,BetMGM
