name,price,point,home_team,away_team,bookmakers.title
Cleveland Guardians,-118,,Cleveland Guardians,Minnesota Twins,Unibet
Minnesota Twins,100,,Cleveland Guardians,Minnesota Twins,Unibet
Cleveland Guardians,-120,,Cleveland Guardians,Minnesota Twins,DraftKings
Minnesota Twins,100,,Cleveland Guardians,Minnesota Twins,DraftKings
Cleveland Guardians,-120,,Cleveland Guardians,Minnesota Twins,William Hill (US)
Minnesota Twins,100,,Cleveland Guardians,Minnesota Twins,William Hill (US)
Cleveland Guardians,-111,,Cleveland Guardians,Minnesota Twins,BetOnline.ag
Minnesota Twins,100,,Cleveland Guardians,Minnesota Twins,BetOnline.ag
Cleveland Guardians,-115,,Cleveland Guardians,Minnesota Twins,BetRivers
Minnesota Twins,102,,Cleveland Guardians,Minnesota Twins,BetRivers
Cleveland Guardians,-120,,Cleveland Guardians,Minnesota Twins,FOX Bet
Minnesota Twins,100,,Cleveland Guardians,Minnesota Twins,FOX Bet
Cleveland Guardians,-111,,Cleveland Guardians,Minnesota Twins,GTbets
Minnesota Twins,101,,Cleveland Guardians,Minnesota Twins,GTbets
Cleveland Guardians,-117,,Cleveland Guardians,Minnesota Twins,SugarHouse
Minnesota Twins,102,,Cleveland Guardians,Minnesota Twins,SugarHouse
Cleveland Guardians,-117,,Cleveland Guardians,Minnesota Twins,Barstool Sportsbook
Minnesota Twins,102,,Cleveland Guardians,Minnesota Twins,Barstool Sportsbook
Cleveland Guardians,-118,,Cleveland Guardians,Minnesota Twins,Circa Sports
Minnesota Twins,100,,Cleveland Guardians,Minnesota Twins,Circa Sports
Cleveland Guardians,-115,,Cleveland Guardians,Minnesota Twins,Bovada
Minnesota Twins,-105,,Cleveland Guardians,Minnesota Twins,Bovada
Cleveland Guardians,-120,,Cleveland Guardians,Minnesota Twins,TwinSpires
Minnesota Twins,100,,Cleveland Guardians,Minnesota Twins,TwinSpires
Cleveland Guardians,-111,,Cleveland Guardians,Minnesota Twins,LowVig.ag
Minnesota Twins,101,,Cleveland Guardians,Minnesota Twins,LowVig.ag
Cleveland Guardians,-112,,Cleveland Guardians,Minnesota Twins,BetUS
Minnesota Twins,102,,Cleveland Guardians,Minnesota Twins,BetUS
Cleveland Guardians,-115,,Cleveland Guardians,Minnesota Twins,BetMGM
Minnesota Twins,-105,,Cleveland Guardians,Minnesota Twins,BetMGM
Cleveland Guardians,-116,,Cleveland Guardians,Minnesota Twins,FanDuel
Minnesota Twins,-102,,Cleveland Guardians,Minnesota Twins,FanDuel
Cleveland Guardians,-114,,Cleveland Guardians,Minnesota Twins,SuperBook
Minnesota Twins,104,,Cleveland Guardians,Minnesota Twins,SuperBook
Cleveland Guardians,-118,,Cleveland Guardians,Minnesota Twins,WynnBET
Minnesota Twins,108,,Cleveland Guardians,Minnesota Twins,WynnBET
Cleveland Guardians,-108,,Cleveland Guardians,Minnesota Twins,Betfair
Minnesota Twins,106,,Cleveland Guardians,Minnesota Twins,Betfair
Cleveland Guardians,-105,,Cleveland Guardians,Minnesota Twins,Betfair
Minnesota Twins,108,,Cleveland Guardians,Minnesota Twins,Betfair
Los Angeles Angels,105,,Los Angeles Angels,Seattle Mariners,FOX Bet
Seattle Mariners,-125,,Los Angeles Angels,Seattle Mariners,FOX Bet
Los Angeles Angels,104,,Los Angeles Angels,Seattle Mariners,FanDuel
Seattle Mariners,-122,,Los Angeles Angels,Seattle Mariners,FanDuel
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,William Hill (US)
Seattle Mariners,-120,,Los Angeles Angels,Seattle Mariners,William Hill (US)
Los Angeles Angels,102,,Los Angeles Angels,Seattle Mariners,Circa Sports
Seattle Mariners,-121,,Los Angeles Angels,Seattle Mariners,Circa Sports
Los Angeles Angels,109,,Los Angeles Angels,Seattle Mariners,LowVig.ag
Seattle Mariners,-119,,Los Angeles Angels,Seattle Mariners,LowVig.ag
Los Angeles Angels,108,,Los Angeles Angels,Seattle Mariners,BetUS
Seattle Mariners,-118,,Los Angeles Angels,Seattle Mariners,BetUS
Los Angeles Angels,109,,Los Angeles Angels,Seattle Mariners,GTbets
Seattle Mariners,-119,,Los Angeles Angels,Seattle Mariners,GTbets
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,DraftKings
Seattle Mariners,-120,,Los Angeles Angels,Seattle Mariners,DraftKings
Los Angeles Angels,109,,Los Angeles Angels,Seattle Mariners,BetOnline.ag
Seattle Mariners,-119,,Los Angeles Angels,Seattle Mariners,BetOnline.ag
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,BetMGM
Seattle Mariners,-120,,Los Angeles Angels,Seattle Mariners,BetMGM
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,Unibet
Seattle Mariners,-120,,Los Angeles Angels,Seattle Mariners,Unibet
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,SugarHouse
Seattle Mariners,-114,,Los Angeles Angels,Seattle Mariners,SugarHouse
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,Barstool Sportsbook
Seattle Mariners,-120,,Los Angeles Angels,Seattle Mariners,Barstool Sportsbook
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,TwinSpires
Seattle Mariners,-121,,Los Angeles Angels,Seattle Mariners,TwinSpires
Los Angeles Angels,100,,Los Angeles Angels,Seattle Mariners,BetRivers
Seattle Mariners,-114,,Los Angeles Angels,Seattle Mariners,BetRivers
Los Angeles Angels,104,,Los Angeles Angels,Seattle Mariners,SuperBook
Seattle Mariners,-114,,Los Angeles Angels,Seattle Mariners,SuperBook
Los Angeles Angels,106,,Los Angeles Angels,Seattle Mariners,WynnBET
Seattle Mariners,-116,,Los Angeles Angels,Seattle Mariners,WynnBET
Los Angeles Angels,110,,Los Angeles Angels,Seattle Mariners,Betfair
Seattle Mariners,-112,,Los Angeles Angels,Seattle Mariners,Betfair
Los Angeles Angels,114,,Los Angeles Angels,Seattle Mariners,Betfair
Seattle Mariners,-110,,Los Angeles Angels,Seattle Mariners,Betfair
Los Angeles Angels,108,,Los Angeles Angels,Seattle Mariners,Intertops
Seattle Mariners,-118,,Los Angeles Angels,Seattle Mariners,Intertops
Chicago Cubs,120,,Miami Marlins,Chicago Cubs,FanDuel
Miami Marlins,-142,,Miami Marlins,Chicago Cubs,FanDuel
Chicago Cubs,115,,Miami Marlins,Chicago Cubs,Circa Sports
Miami Marlins,-136,,Miami Marlins,Chicago Cubs,Circa Sports
Chicago Cubs,125,,Miami Marlins,Chicago Cubs,BetUS
Miami Marlins,-140,,Miami Marlins,Chicago Cubs,BetUS
Chicago Cubs,126,,Miami Marlins,Chicago Cubs,GTbets
Miami Marlins,-136,,Miami Marlins,Chicago Cubs,GTbets
Chicago Cubs,122,,Miami Marlins,Chicago Cubs,Bovada
Miami Marlins,-145,,Miami Marlins,Chicago Cubs,Bovada
Chicago Cubs,126,,Miami Marlins,Chicago Cubs,LowVig.ag
Miami Marlins,-136,,Miami Marlins,Chicago Cubs,LowVig.ag
Chicago Cubs,125,,Miami Marlins,Chicago Cubs,FOX Bet
Miami Marlins,-149,,Miami Marlins,Chicago Cubs,FOX Bet
Chicago Cubs,118,,Miami Marlins,Chicago Cubs,William Hill (US)
Miami Marlins,-140,,Miami Marlins,Chicago Cubs,William Hill (US)
Chicago Cubs,125,,Miami Marlins,Chicago Cubs,BetOnline.ag
Miami Marlins,-137,,Miami Marlins,Chicago Cubs,BetOnline.ag
Chicago Cubs,120,,Miami Marlins,Chicago Cubs,DraftKings
Miami Marlins,-140,,Miami Marlins,Chicago Cubs,DraftKings
Chicago Cubs,120,,Miami Marlins,Chicago Cubs,BetMGM
Miami Marlins,-145,,Miami Marlins,Chicago Cubs,BetMGM
Chicago Cubs,123,,Miami Marlins,Chicago Cubs,SugarHouse
Miami Marlins,-143,,Miami Marlins,Chicago Cubs,SugarHouse
Chicago Cubs,123,,Miami Marlins,Chicago Cubs,Barstool Sportsbook
Miami Marlins,-143,,Miami Marlins,Chicago Cubs,Barstool Sportsbook
Chicago Cubs,123,,Miami Marlins,Chicago Cubs,TwinSpires
Miami Marlins,-152,,Miami Marlins,Chicago Cubs,TwinSpires
Chicago Cubs,123,,Miami Marlins,Chicago Cubs,Unibet
Miami Marlins,-152,,Miami Marlins,Chicago Cubs,Unibet
Chicago Cubs,123,,Miami Marlins,Chicago Cubs,BetRivers
Miami Marlins,-143,,Miami Marlins,Chicago Cubs,BetRivers
Chicago Cubs,126,,Miami Marlins,Chicago Cubs,SuperBook
Miami Marlins,-136,,Miami Marlins,Chicago Cubs,SuperBook
Chicago Cubs,124,,Miami Marlins,Chicago Cubs,WynnBET
Miami Marlins,-133,,Miami Marlins,Chicago Cubs,WynnBET
Chicago Cubs,126,,Miami Marlins,Chicago Cubs,Betfair
Miami Marlins,-132,,Miami Marlins,Chicago Cubs,Betfair
Chicago Cubs,132,,Miami Marlins,Chicago Cubs,Betfair
Miami Marlins,-127,,Miami Marlins,Chicago Cubs,Betfair
Chicago Cubs,125,,Miami Marlins,Chicago Cubs,Intertops
Miami Marlins,-135,,Miami Marlins,Chicago Cubs,Intertops
Houston Astros,102,,Tampa Bay Rays,Houston Astros,Unibet
Tampa Bay Rays,-122,,Tampa Bay Rays,Houston Astros,Unibet
Houston Astros,108,,Tampa Bay Rays,Houston Astros,LowVig.ag
Tampa Bay Rays,-118,,Tampa Bay Rays,Houston Astros,LowVig.ag
Houston Astros,105,,Tampa Bay Rays,Houston Astros,FOX Bet
Tampa Bay Rays,-125,,Tampa Bay Rays,Houston Astros,FOX Bet
Houston Astros,105,,Tampa Bay Rays,Houston Astros,SugarHouse
Tampa Bay Rays,-120,,Tampa Bay Rays,Houston Astros,SugarHouse
Houston Astros,102,,Tampa Bay Rays,Houston Astros,Circa Sports
Tampa Bay Rays,-121,,Tampa Bay Rays,Houston Astros,Circa Sports
Houston Astros,102,,Tampa Bay Rays,Houston Astros,TwinSpires
Tampa Bay Rays,-122,,Tampa Bay Rays,Houston Astros,TwinSpires
Houston Astros,104,,Tampa Bay Rays,Houston Astros,Barstool Sportsbook
Tampa Bay Rays,-121,,Tampa Bay Rays,Houston Astros,Barstool Sportsbook
Houston Astros,108,,Tampa Bay Rays,Houston Astros,GTbets
Tampa Bay Rays,-118,,Tampa Bay Rays,Houston Astros,GTbets
Houston Astros,108,,Tampa Bay Rays,Houston Astros,BetOnline.ag
Tampa Bay Rays,-119,,Tampa Bay Rays,Houston Astros,BetOnline.ag
Houston Astros,105,,Tampa Bay Rays,Houston Astros,DraftKings
Tampa Bay Rays,-125,,Tampa Bay Rays,Houston Astros,DraftKings
Houston Astros,105,,Tampa Bay Rays,Houston Astros,William Hill (US)
Tampa Bay Rays,-125,,Tampa Bay Rays,Houston Astros,William Hill (US)
Houston Astros,108,,Tampa Bay Rays,Houston Astros,BetUS
Tampa Bay Rays,-118,,Tampa Bay Rays,Houston Astros,BetUS
Houston Astros,100,,Tampa Bay Rays,Houston Astros,BetMGM
Tampa Bay Rays,-120,,Tampa Bay Rays,Houston Astros,BetMGM
Houston Astros,105,,Tampa Bay Rays,Houston Astros,BetRivers
Tampa Bay Rays,-120,,Tampa Bay Rays,Houston Astros,BetRivers
Houston Astros,107,,Tampa Bay Rays,Houston Astros,SuperBook
Tampa Bay Rays,-117,,Tampa Bay Rays,Houston Astros,SuperBook
Houston Astros,102,,Tampa Bay Rays,Houston Astros,FanDuel
Tampa Bay Rays,-120,,Tampa Bay Rays,Houston Astros,FanDuel
Houston Astros,106,,Tampa Bay Rays,Houston Astros,WynnBET
Tampa Bay Rays,-116,,Tampa Bay Rays,Houston Astros,WynnBET
Houston Astros,108,,Tampa Bay Rays,Houston Astros,Betfair
Tampa Bay Rays,-112,,Tampa Bay Rays,Houston Astros,Betfair
Houston Astros,114,,Tampa Bay Rays,Houston Astros,Betfair
Tampa Bay Rays,-109,,Tampa Bay Rays,Houston Astros,Betfair
Houston Astros,105,,Tampa Bay Rays,Houston Astros,Intertops
Tampa Bay Rays,-115,,Tampa Bay Rays,Houston Astros,Intertops
Baltimore Orioles,-200,,Baltimore Orioles,Detroit Tigers,BetUS
Detroit Tigers,170,,Baltimore Orioles,Detroit Tigers,BetUS
Baltimore Orioles,-195,,Baltimore Orioles,Detroit Tigers,DraftKings
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,DraftKings
Baltimore Orioles,-200,,Baltimore Orioles,Detroit Tigers,FOX Bet
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,FOX Bet
Baltimore Orioles,-200,,Baltimore Orioles,Detroit Tigers,Bovada
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,Bovada
Baltimore Orioles,-205,,Baltimore Orioles,Detroit Tigers,William Hill (US)
Detroit Tigers,170,,Baltimore Orioles,Detroit Tigers,William Hill (US)
Baltimore Orioles,-198,,Baltimore Orioles,Detroit Tigers,FanDuel
Detroit Tigers,166,,Baltimore Orioles,Detroit Tigers,FanDuel
Baltimore Orioles,-190,,Baltimore Orioles,Detroit Tigers,BetMGM
Detroit Tigers,155,,Baltimore Orioles,Detroit Tigers,BetMGM
Baltimore Orioles,-189,,Baltimore Orioles,Detroit Tigers,GTbets
Detroit Tigers,169,,Baltimore Orioles,Detroit Tigers,GTbets
Baltimore Orioles,-209,,Baltimore Orioles,Detroit Tigers,Circa Sports
Detroit Tigers,174,,Baltimore Orioles,Detroit Tigers,Circa Sports
Baltimore Orioles,-189,,Baltimore Orioles,Detroit Tigers,LowVig.ag
Detroit Tigers,174,,Baltimore Orioles,Detroit Tigers,LowVig.ag
Baltimore Orioles,-192,,Baltimore Orioles,Detroit Tigers,BetOnline.ag
Detroit Tigers,174,,Baltimore Orioles,Detroit Tigers,BetOnline.ag
Baltimore Orioles,-195,,Baltimore Orioles,Detroit Tigers,SugarHouse
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,SugarHouse
Baltimore Orioles,-195,,Baltimore Orioles,Detroit Tigers,Barstool Sportsbook
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,Barstool Sportsbook
Baltimore Orioles,-210,,Baltimore Orioles,Detroit Tigers,TwinSpires
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,TwinSpires
Baltimore Orioles,-208,,Baltimore Orioles,Detroit Tigers,Unibet
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,Unibet
Baltimore Orioles,-195,,Baltimore Orioles,Detroit Tigers,BetRivers
Detroit Tigers,165,,Baltimore Orioles,Detroit Tigers,BetRivers
Baltimore Orioles,-190,,Baltimore Orioles,Detroit Tigers,SuperBook
Detroit Tigers,175,,Baltimore Orioles,Detroit Tigers,SuperBook
Baltimore Orioles,-185,,Baltimore Orioles,Detroit Tigers,WynnBET
Detroit Tigers,170,,Baltimore Orioles,Detroit Tigers,WynnBET
Baltimore Orioles,-185,,Baltimore Orioles,Detroit Tigers,Betfair
Detroit Tigers,178,,Baltimore Orioles,Detroit Tigers,Betfair
Baltimore Orioles,-175,,Baltimore Orioles,Detroit Tigers,Betfair
Detroit Tigers,184,,Baltimore Orioles,Detroit Tigers,Betfair
Baltimore Orioles,-190,,Baltimore Orioles,Detroit Tigers,Intertops
Detroit Tigers,170,,Baltimore Orioles,Detroit Tigers,Intertops
Atlanta Braves,-350,,Atlanta Braves,Washington Nationals,BetMGM
Washington Nationals,260,,Atlanta Braves,Washington Nationals,BetMGM
Atlanta Braves,-340,,Atlanta Braves,Washington Nationals,DraftKings
Washington Nationals,280,,Atlanta Braves,Washington Nationals,DraftKings
Atlanta Braves,-365,,Atlanta Braves,Washington Nationals,William Hill (US)
Washington Nationals,285,,Atlanta Braves,Washington Nationals,William Hill (US)
Atlanta Braves,-357,,Atlanta Braves,Washington Nationals,FOX Bet
Washington Nationals,280,,Atlanta Braves,Washington Nationals,FOX Bet
Atlanta Braves,-350,,Atlanta Braves,Washington Nationals,FanDuel
Washington Nationals,280,,Atlanta Braves,Washington Nationals,FanDuel
Atlanta Braves,-325,,Atlanta Braves,Washington Nationals,GTbets
Washington Nationals,265,,Atlanta Braves,Washington Nationals,GTbets
Atlanta Braves,-371,,Atlanta Braves,Washington Nationals,Circa Sports
Washington Nationals,293,,Atlanta Braves,Washington Nationals,Circa Sports
Atlanta Braves,-345,,Atlanta Braves,Washington Nationals,Bovada
Washington Nationals,270,,Atlanta Braves,Washington Nationals,Bovada
Atlanta Braves,-325,,Atlanta Braves,Washington Nationals,LowVig.ag
Washington Nationals,287,,Atlanta Braves,Washington Nationals,LowVig.ag
Atlanta Braves,-333,,Atlanta Braves,Washington Nationals,BetOnline.ag
Washington Nationals,287,,Atlanta Braves,Washington Nationals,BetOnline.ag
Atlanta Braves,-335,,Atlanta Braves,Washington Nationals,BetUS
Washington Nationals,275,,Atlanta Braves,Washington Nationals,BetUS
Atlanta Braves,-370,,Atlanta Braves,Washington Nationals,Unibet
Washington Nationals,290,,Atlanta Braves,Washington Nationals,Unibet
Atlanta Braves,-375,,Atlanta Braves,Washington Nationals,SugarHouse
Washington Nationals,290,,Atlanta Braves,Washington Nationals,SugarHouse
Atlanta Braves,-375,,Atlanta Braves,Washington Nationals,Barstool Sportsbook
Washington Nationals,290,,Atlanta Braves,Washington Nationals,Barstool Sportsbook
Atlanta Braves,-375,,Atlanta Braves,Washington Nationals,TwinSpires
Washington Nationals,290,,Atlanta Braves,Washington Nationals,TwinSpires
Atlanta Braves,-375,,Atlanta Braves,Washington Nationals,BetRivers
Washington Nationals,290,,Atlanta Braves,Washington Nationals,BetRivers
Atlanta Braves,-340,,Atlanta Braves,Washington Nationals,SuperBook
Washington Nationals,290,,Atlanta Braves,Washington Nationals,SuperBook
Atlanta Braves,-333,,Atlanta Braves,Washington Nationals,WynnBET
Washington Nationals,290,,Atlanta Braves,Washington Nationals,WynnBET
Atlanta Braves,-312,,Atlanta Braves,Washington Nationals,Betfair
Washington Nationals,300,,Atlanta Braves,Washington Nationals,Betfair
