name,price,point,home_team,away_team,bookmakers.title
Los Angeles Angels,133,,Toronto Blue Jays,Los Angeles Angels,BetOnline.ag
Toronto Blue Jays,-145,,Toronto Blue Jays,Los Angeles Angels,BetOnline.ag
Los Angeles Angels,130,,Toronto Blue Jays,Los Angeles Angels,William Hill (US)
Toronto Blue Jays,-155,,Toronto Blue Jays,Los Angeles Angels,William Hill (US)
Los Angeles Angels,133,,Toronto Blue Jays,Los Angeles Angels,LowVig.ag
Toronto Blue Jays,-144,,Toronto Blue Jays,Los Angeles Angels,LowVig.ag
Los Angeles Angels,128,,Toronto Blue Jays,Los Angeles Angels,FanDuel
Toronto Blue Jays,-152,,Toronto Blue Jays,Los Angeles Angels,FanDuel
Los Angeles Angels,130,,Toronto Blue Jays,Los Angeles Angels,BetUS
Toronto Blue Jays,-145,,Toronto Blue Jays,Los Angeles Angels,BetUS
Los Angeles Angels,130,,Toronto Blue Jays,Los Angeles Angels,DraftKings
Toronto Blue Jays,-150,,Toronto Blue Jays,Los Angeles Angels,DraftKings
Los Angeles Angels,135,,Toronto Blue Jays,Los Angeles Angels,FOX Bet
Toronto Blue Jays,-161,,Toronto Blue Jays,Los Angeles Angels,FOX Bet
Los Angeles Angels,130,,Toronto Blue Jays,Los Angeles Angels,Bovada
Toronto Blue Jays,-155,,Toronto Blue Jays,Los Angeles Angels,Bovada
Los Angeles Angels,127,,Toronto Blue Jays,Los Angeles Angels,Circa Sports
Toronto Blue Jays,-152,,Toronto Blue Jays,Los Angeles Angels,Circa Sports
Los Angeles Angels,132,,Toronto Blue Jays,Los Angeles Angels,GTbets
Toronto Blue Jays,-144,,Toronto Blue Jays,Los Angeles Angels,GTbets
Los Angeles Angels,130,,Toronto Blue Jays,Los Angeles Angels,PointsBet (US)
Toronto Blue Jays,-155,,Toronto Blue Jays,Los Angeles Angels,PointsBet (US)
Los Angeles Angels,125,,Toronto Blue Jays,Los Angeles Angels,BetMGM
Toronto Blue Jays,-150,,Toronto Blue Jays,Los Angeles Angels,BetMGM
Los Angeles Angels,133,,Toronto Blue Jays,Los Angeles Angels,Unibet
Toronto Blue Jays,-159,,Toronto Blue Jays,Los Angeles Angels,Unibet
Los Angeles Angels,138,,Toronto Blue Jays,Los Angeles Angels,BetRivers
Toronto Blue Jays,-157,,Toronto Blue Jays,Los Angeles Angels,BetRivers
Los Angeles Angels,138,,Toronto Blue Jays,Los Angeles Angels,SugarHouse
Toronto Blue Jays,-157,,Toronto Blue Jays,Los Angeles Angels,SugarHouse
Los Angeles Angels,133,,Toronto Blue Jays,Los Angeles Angels,TwinSpires
Toronto Blue Jays,-159,,Toronto Blue Jays,Los Angeles Angels,TwinSpires
Los Angeles Angels,135,,Toronto Blue Jays,Los Angeles Angels,Barstool Sportsbook
Toronto Blue Jays,-157,,Toronto Blue Jays,Los Angeles Angels,Barstool Sportsbook
Los Angeles Angels,130,,Toronto Blue Jays,Los Angeles Angels,WynnBET
Toronto Blue Jays,-141,,Toronto Blue Jays,Los Angeles Angels,WynnBET
Los Angeles Angels,135,,Toronto Blue Jays,Los Angeles Angels,Intertops
Toronto Blue Jays,-150,,Toronto Blue Jays,Los Angeles Angels,Intertops
Los Angeles Angels,136,,Toronto Blue Jays,Los Angeles Angels,Betfair
Toronto Blue Jays,-141,,Toronto Blue Jays,Los Angeles Angels,Betfair
Los Angeles Angels,142,,Toronto Blue Jays,Los Angeles Angels,Betfair
Toronto Blue Jays,-137,,Toronto Blue Jays,Los Angeles Angels,Betfair
Boston Red Sox,110,,Boston Red Sox,Tampa Bay Rays,BetOnline.ag
Tampa Bay Rays,-120,,Boston Red Sox,Tampa Bay Rays,BetOnline.ag
Boston Red Sox,105,,Boston Red Sox,Tampa Bay Rays,William Hill (US)
Tampa Bay Rays,-125,,Boston Red Sox,Tampa Bay Rays,William Hill (US)
Boston Red Sox,110,,Boston Red Sox,Tampa Bay Rays,LowVig.ag
Tampa Bay Rays,-120,,Boston Red Sox,Tampa Bay Rays,LowVig.ag
Boston Red Sox,108,,Boston Red Sox,Tampa Bay Rays,FanDuel
Tampa Bay Rays,-126,,Boston Red Sox,Tampa Bay Rays,FanDuel
Boston Red Sox,110,,Boston Red Sox,Tampa Bay Rays,BetUS
Tampa Bay Rays,-120,,Boston Red Sox,Tampa Bay Rays,BetUS
Boston Red Sox,105,,Boston Red Sox,Tampa Bay Rays,DraftKings
Tampa Bay Rays,-125,,Boston Red Sox,Tampa Bay Rays,DraftKings
Boston Red Sox,110,,Boston Red Sox,Tampa Bay Rays,FOX Bet
Tampa Bay Rays,-133,,Boston Red Sox,Tampa Bay Rays,FOX Bet
Boston Red Sox,105,,Boston Red Sox,Tampa Bay Rays,Bovada
Tampa Bay Rays,-125,,Boston Red Sox,Tampa Bay Rays,Bovada
Boston Red Sox,102,,Boston Red Sox,Tampa Bay Rays,Circa Sports
Tampa Bay Rays,-121,,Boston Red Sox,Tampa Bay Rays,Circa Sports
