name,price,point,home_team,away_team,bookmakers.title
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,DraftKings
Tampa Bay Rays,-200,,Tampa Bay Rays,Los Angeles Angels,DraftKings
Los Angeles Angels,179,,Tampa Bay Rays,Los Angeles Angels,BetOnline.ag
Tampa Bay Rays,-196,,Tampa Bay Rays,Los Angeles Angels,BetOnline.ag
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,William Hill (US)
Tampa Bay Rays,-205,,Tampa Bay Rays,Los Angeles Angels,William Hill (US)
Los Angeles Angels,172,,Tampa Bay Rays,Los Angeles Angels,FanDuel
Tampa Bay Rays,-205,,Tampa Bay Rays,Los Angeles Angels,FanDuel
Los Angeles Angels,179,,Tampa Bay Rays,Los Angeles Angels,LowVig.ag
Tampa Bay Rays,-195,,Tampa Bay Rays,Los Angeles Angels,LowVig.ag
Los Angeles Angels,165,,Tampa Bay Rays,Los Angeles Angels,FOX Bet
Tampa Bay Rays,-200,,Tampa Bay Rays,Los Angeles Angels,FOX Bet
Los Angeles Angels,182,,Tampa Bay Rays,Los Angeles Angels,Circa Sports
Tampa Bay Rays,-218,,Tampa Bay Rays,Los Angeles Angels,Circa Sports
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,BetUS
Tampa Bay Rays,-200,,Tampa Bay Rays,Los Angeles Angels,BetUS
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,Bovada
Tampa Bay Rays,-210,,Tampa Bay Rays,Los Angeles Angels,Bovada
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,PointsBet (US)
Tampa Bay Rays,-206,,Tampa Bay Rays,Los Angeles Angels,PointsBet (US)
Los Angeles Angels,180,,Tampa Bay Rays,Los Angeles Angels,WynnBET
Tampa Bay Rays,-200,,Tampa Bay Rays,Los Angeles Angels,WynnBET
Los Angeles Angels,175,,Tampa Bay Rays,Los Angeles Angels,GTbets
Tampa Bay Rays,-195,,Tampa Bay Rays,Los Angeles Angels,GTbets
Los Angeles Angels,165,,Tampa Bay Rays,Los Angeles Angels,BetMGM
Tampa Bay Rays,-200,,Tampa Bay Rays,Los Angeles Angels,BetMGM
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,Barstool Sportsbook
Tampa Bay Rays,-205,,Tampa Bay Rays,Los Angeles Angels,Barstool Sportsbook
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,SugarHouse
Tampa Bay Rays,-195,,Tampa Bay Rays,Los Angeles Angels,SugarHouse
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,Unibet
Tampa Bay Rays,-208,,Tampa Bay Rays,Los Angeles Angels,Unibet
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,BetRivers
Tampa Bay Rays,-195,,Tampa Bay Rays,Los Angeles Angels,BetRivers
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,TwinSpires
Tampa Bay Rays,-210,,Tampa Bay Rays,Los Angeles Angels,TwinSpires
Los Angeles Angels,186,,Tampa Bay Rays,Los Angeles Angels,Betfair
Tampa Bay Rays,-192,,Tampa Bay Rays,Los Angeles Angels,Betfair
Los Angeles Angels,190,,Tampa Bay Rays,Los Angeles Angels,Betfair
Tampa Bay Rays,-185,,Tampa Bay Rays,Los Angeles Angels,Betfair
Los Angeles Angels,170,,Tampa Bay Rays,Los Angeles Angels,Intertops
Tampa Bay Rays,-190,,Tampa Bay Rays,Los Angeles Angels,Intertops
Chicago Cubs,-111,,Chicago Cubs,St. Louis Cardinals,BetOnline.ag
St. Louis Cardinals,100,,Chicago Cubs,St. Louis Cardinals,BetOnline.ag
Chicago Cubs,-115,,Chicago Cubs,St. Louis Cardinals,DraftKings
St. Louis Cardinals,-105,,Chicago Cubs,St. Louis Cardinals,DraftKings
Chicago Cubs,-110,,Chicago Cubs,St. Louis Cardinals,William Hill (US)
St. Louis Cardinals,-110,,Chicago Cubs,St. Louis Cardinals,William Hill (US)
Chicago Cubs,-106,,Chicago Cubs,St. Louis Cardinals,FanDuel
St. Louis Cardinals,-110,,Chicago Cubs,St. Louis Cardinals,FanDuel
Chicago Cubs,-110,,Chicago Cubs,St. Louis Cardinals,LowVig.ag
St. Louis Cardinals,100,,Chicago Cubs,St. Louis Cardinals,LowVig.ag
Chicago Cubs,-110,,Chicago Cubs,St. Louis Cardinals,FOX Bet
St. Louis Cardinals,-110,,Chicago Cubs,St. Louis Cardinals,FOX Bet
Chicago Cubs,-112,,Chicago Cubs,St. Louis Cardinals,Circa Sports
St. Louis Cardinals,-107,,Chicago Cubs,St. Louis Cardinals,Circa Sports
Chicago Cubs,-115,,Chicago Cubs,St. Louis Cardinals,Bovada
St. Louis Cardinals,-105,,Chicago Cubs,St. Louis Cardinals,Bovada
Chicago Cubs,-115,,Chicago Cubs,St. Louis Cardinals,PointsBet (US)
