name,price,point,home_team,away_team,bookmakers.title
Los Angeles Dodgers,-245,,Miami Marlins,Los Angeles Dodgers,DraftKings
Miami Marlins,205,,Miami Marlins,Los Angeles Dodgers,DraftKings
Los Angeles Dodgers,-250,,Miami Marlins,Los Angeles Dodgers,Bovada
Miami Marlins,205,,Miami Marlins,Los Angeles Dodgers,Bovada
Los Angeles Dodgers,-244,,Miami Marlins,Los Angeles Dodgers,BetOnline.ag
Miami Marlins,215,,Miami Marlins,Los Angeles Dodgers,BetOnline.ag
Los Angeles Dodgers,-239,,Miami Marlins,Los Angeles Dodgers,GTbets
Miami Marlins,209,,Miami Marlins,Los Angeles Dodgers,GTbets
Los Angeles Dodgers,-270,,Miami Marlins,Los Angeles Dodgers,FanDuel
Miami Marlins,220,,Miami Marlins,Los Angeles Dodgers,FanDuel
Los Angeles Dodgers,-278,,Miami Marlins,Los Angeles Dodgers,FOX Bet
Miami Marlins,200,,Miami Marlins,Los Angeles Dodgers,FOX Bet
Los Angeles Dodgers,-239,,Miami Marlins,Los Angeles Dodgers,LowVig.ag
Miami Marlins,215,,Miami Marlins,Los Angeles Dodgers,LowVig.ag
Los Angeles Dodgers,-260,,Miami Marlins,Los Angeles Dodgers,William Hill (US)
Miami Marlins,210,,Miami Marlins,Los Angeles Dodgers,William Hill (US)
Los Angeles Dodgers,-250,,Miami Marlins,Los Angeles Dodgers,Circa Sports
Miami Marlins,208,,Miami Marlins,Los Angeles Dodgers,Circa Sports
Los Angeles Dodgers,-255,,Miami Marlins,Los Angeles Dodgers,PointsBet (US)
Miami Marlins,205,,Miami Marlins,Los Angeles Dodgers,PointsBet (US)
Los Angeles Dodgers,-240,,Miami Marlins,Los Angeles Dodgers,BetUS
Miami Marlins,200,,Miami Marlins,Los Angeles Dodgers,BetUS
Los Angeles Dodgers,-275,,Miami Marlins,Los Angeles Dodgers,BetMGM
Miami Marlins,220,,Miami Marlins,Los Angeles Dodgers,BetMGM
Los Angeles Dodgers,-263,,Miami Marlins,Los Angeles Dodgers,Unibet
Miami Marlins,215,,Miami Marlins,Los Angeles Dodgers,Unibet
Los Angeles Dodgers,-250,,Miami Marlins,Los Angeles Dodgers,BetRivers
Miami Marlins,220,,Miami Marlins,Los Angeles Dodgers,BetRivers
Los Angeles Dodgers,-250,,Miami Marlins,Los Angeles Dodgers,SugarHouse
Miami Marlins,220,,Miami Marlins,Los Angeles Dodgers,SugarHouse
Los Angeles Dodgers,-265,,Miami Marlins,Los Angeles Dodgers,Barstool Sportsbook
Miami Marlins,220,,Miami Marlins,Los Angeles Dodgers,Barstool Sportsbook
Los Angeles Dodgers,-265,,Miami Marlins,Los Angeles Dodgers,TwinSpires
Miami Marlins,215,,Miami Marlins,Los Angeles Dodgers,TwinSpires
Los Angeles Dodgers,-238,,Miami Marlins,Los Angeles Dodgers,WynnBET
Miami Marlins,215,,Miami Marlins,Los Angeles Dodgers,WynnBET
Los Angeles Dodgers,-227,,Miami Marlins,Los Angeles Dodgers,Betfair
Miami Marlins,225,,Miami Marlins,Los Angeles Dodgers,Betfair
Los Angeles Dodgers,-222,,Miami Marlins,Los Angeles Dodgers,Betfair
Miami Marlins,230,,Miami Marlins,Los Angeles Dodgers,Betfair
Boston Red Sox,-106,,Boston Red Sox,Tampa Bay Rays,BetOnline.ag
Tampa Bay Rays,-104,,Boston Red Sox,Tampa Bay Rays,BetOnline.ag
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,DraftKings
Tampa Bay Rays,-110,,Boston Red Sox,Tampa Bay Rays,DraftKings
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,William Hill (US)
Tampa Bay Rays,-110,,Boston Red Sox,Tampa Bay Rays,William Hill (US)
Boston Red Sox,-106,,Boston Red Sox,Tampa Bay Rays,GTbets
Tampa Bay Rays,-104,,Boston Red Sox,Tampa Bay Rays,GTbets
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,FOX Bet
Tampa Bay Rays,-110,,Boston Red Sox,Tampa Bay Rays,FOX Bet
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,Bovada
Tampa Bay Rays,-110,,Boston Red Sox,Tampa Bay Rays,Bovada
Boston Red Sox,-106,,Boston Red Sox,Tampa Bay Rays,LowVig.ag
Tampa Bay Rays,-104,,Boston Red Sox,Tampa Bay Rays,LowVig.ag
Boston Red Sox,-108,,Boston Red Sox,Tampa Bay Rays,FanDuel
Tampa Bay Rays,-108,,Boston Red Sox,Tampa Bay Rays,FanDuel
Boston Red Sox,-105,,Boston Red Sox,Tampa Bay Rays,Circa Sports
Tampa Bay Rays,-113,,Boston Red Sox,Tampa Bay Rays,Circa Sports
Boston Red Sox,-115,,Boston Red Sox,Tampa Bay Rays,PointsBet (US)
Tampa Bay Rays,-105,,Boston Red Sox,Tampa Bay Rays,PointsBet (US)
Boston Red Sox,-107,,Boston Red Sox,Tampa Bay Rays,BetUS
Tampa Bay Rays,-103,,Boston Red Sox,Tampa Bay Rays,BetUS
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,BetMGM
Tampa Bay Rays,-110,,Boston Red Sox,Tampa Bay Rays,BetMGM
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,Unibet
Tampa Bay Rays,-108,,Boston Red Sox,Tampa Bay Rays,Unibet
Boston Red Sox,-108,,Boston Red Sox,Tampa Bay Rays,BetRivers
Tampa Bay Rays,-105,,Boston Red Sox,Tampa Bay Rays,BetRivers
Boston Red Sox,-109,,Boston Red Sox,Tampa Bay Rays,Barstool Sportsbook
Tampa Bay Rays,-107,,Boston Red Sox,Tampa Bay Rays,Barstool Sportsbook
Boston Red Sox,-108,,Boston Red Sox,Tampa Bay Rays,SugarHouse
Tampa Bay Rays,-105,,Boston Red Sox,Tampa Bay Rays,SugarHouse
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,TwinSpires
Tampa Bay Rays,-108,,Boston Red Sox,Tampa Bay Rays,TwinSpires
Boston Red Sox,-104,,Boston Red Sox,Tampa Bay Rays,WynnBET
Tampa Bay Rays,-106,,Boston Red Sox,Tampa Bay Rays,WynnBET
Boston Red Sox,-103,,Boston Red Sox,Tampa Bay Rays,Betfair
Tampa Bay Rays,100,,Boston Red Sox,Tampa Bay Rays,Betfair
Boston Red Sox,-101,,Boston Red Sox,Tampa Bay Rays,Betfair
Tampa Bay Rays,104,,Boston Red Sox,Tampa Bay Rays,Betfair
Boston Red Sox,-110,,Boston Red Sox,Tampa Bay Rays,Intertops
Tampa Bay Rays,100,,Boston Red Sox,Tampa Bay Rays,Intertops
Cincinnati Reds,-114,,Washington Nationals,Cincinnati Reds,BetOnline.ag
Washington Nationals,102,,Washington Nationals,Cincinnati Reds,BetOnline.ag
Cincinnati Reds,-120,,Washington Nationals,Cincinnati Reds,DraftKings
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,DraftKings
Cincinnati Reds,-118,,Washington Nationals,Cincinnati Reds,FanDuel
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,FanDuel
Cincinnati Reds,-120,,Washington Nationals,Cincinnati Reds,William Hill (US)
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,William Hill (US)
Cincinnati Reds,-113,,Washington Nationals,Cincinnati Reds,LowVig.ag
Washington Nationals,103,,Washington Nationals,Cincinnati Reds,LowVig.ag
Cincinnati Reds,-120,,Washington Nationals,Cincinnati Reds,FOX Bet
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,FOX Bet
Cincinnati Reds,-113,,Washington Nationals,Cincinnati Reds,GTbets
Washington Nationals,103,,Washington Nationals,Cincinnati Reds,GTbets
Cincinnati Reds,-112,,Washington Nationals,Cincinnati Reds,Circa Sports
Washington Nationals,-107,,Washington Nationals,Cincinnati Reds,Circa Sports
Cincinnati Reds,-121,,Washington Nationals,Cincinnati Reds,PointsBet (US)
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,PointsBet (US)
Cincinnati Reds,-114,,Washington Nationals,Cincinnati Reds,BetUS
Washington Nationals,104,,Washington Nationals,Cincinnati Reds,BetUS
Cincinnati Reds,-115,,Washington Nationals,Cincinnati Reds,BetMGM
Washington Nationals,-105,,Washington Nationals,Cincinnati Reds,BetMGM
Cincinnati Reds,-118,,Washington Nationals,Cincinnati Reds,Unibet
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,Unibet
Cincinnati Reds,-118,,Washington Nationals,Cincinnati Reds,BetRivers
Washington Nationals,104,,Washington Nationals,Cincinnati Reds,BetRivers
Cincinnati Reds,-118,,Washington Nationals,Cincinnati Reds,Barstool Sportsbook
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,Barstool Sportsbook
Cincinnati Reds,-118,,Washington Nationals,Cincinnati Reds,SugarHouse
Washington Nationals,104,,Washington Nationals,Cincinnati Reds,SugarHouse
Cincinnati Reds,-118,,Washington Nationals,Cincinnati Reds,TwinSpires
Washington Nationals,100,,Washington Nationals,Cincinnati Reds,TwinSpires
Cincinnati Reds,-112,,Washington Nationals,Cincinnati Reds,WynnBET
Washington Nationals,102,,Washington Nationals,Cincinnati Reds,WynnBET
Cincinnati Reds,-109,,Washington Nationals,Cincinnati Reds,Betfair
Washington Nationals,106,,Washington Nationals,Cincinnati Reds,Betfair
Cincinnati Reds,-106,,Washington Nationals,Cincinnati Reds,Betfair
Washington Nationals,110,,Washington Nationals,Cincinnati Reds,Betfair
Cincinnati Reds,-115,,Washington Nationals,Cincinnati Reds,Intertops
