name,price,point,home_team,away_team,bookmakers.title
St. Louis Cardinals,-260,,St. Louis Cardinals,Washington Nationals,DraftKings
Washington Nationals,220,,St. Louis Cardinals,Washington Nationals,DraftKings
St. Louis Cardinals,-278,,St. Louis Cardinals,Washington Nationals,William Hill (US)
Washington Nationals,222,,St. Louis Cardinals,Washington Nationals,William Hill (US)
St. Louis Cardinals,-263,,St. Louis Cardinals,Washington Nationals,BetOnline.ag
Washington Nationals,231,,St. Louis Cardinals,Washington Nationals,BetOnline.ag
St. Louis Cardinals,-290,,St. Louis Cardinals,Washington Nationals,FanDuel
Washington Nationals,235,,St. Louis Cardinals,Washington Nationals,FanDuel
St. Louis Cardinals,-260,,St. Louis Cardinals,Washington Nationals,BetUS
Washington Nationals,210,,St. Louis Cardinals,Washington Nationals,BetUS
St. Louis Cardinals,-258,,St. Louis Cardinals,Washington Nationals,LowVig.ag
Washington Nationals,231,,St. Louis Cardinals,Washington Nationals,LowVig.ag
St. Louis Cardinals,-278,,St. Louis Cardinals,Washington Nationals,FOX Bet
Washington Nationals,220,,St. Louis Cardinals,Washington Nationals,FOX Bet
St. Louis Cardinals,-256,,St. Louis Cardinals,Washington Nationals,WynnBET
Washington Nationals,227,,St. Louis Cardinals,Washington Nationals,WynnBET
St. Louis Cardinals,-290,,St. Louis Cardinals,Washington Nationals,Bovada
Washington Nationals,230,,St. Louis Cardinals,Washington Nationals,Bovada
St. Louis Cardinals,-244,,St. Louis Cardinals,Washington Nationals,Circa Sports
Washington Nationals,203,,St. Louis Cardinals,Washington Nationals,Circa Sports
St. Louis Cardinals,-275,,St. Louis Cardinals,Washington Nationals,BetMGM
Washington Nationals,220,,St. Louis Cardinals,Washington Nationals,BetMGM
St. Louis Cardinals,-270,,St. Louis Cardinals,Washington Nationals,SuperBook
Washington Nationals,240,,St. Louis Cardinals,Washington Nationals,SuperBook
St. Louis Cardinals,-294,,St. Louis Cardinals,Washington Nationals,Unibet
Washington Nationals,235,,St. Louis Cardinals,Washington Nationals,Unibet
St. Louis Cardinals,-278,,St. Louis Cardinals,Washington Nationals,BetRivers
Washington Nationals,235,,St. Louis Cardinals,Washington Nationals,BetRivers
St. Louis Cardinals,-278,,St. Louis Cardinals,Washington Nationals,SugarHouse
Washington Nationals,235,,St. Louis Cardinals,Washington Nationals,SugarHouse
St. Louis Cardinals,-278,,St. Louis Cardinals,Washington Nationals,Barstool Sportsbook
Washington Nationals,235,,St. Louis Cardinals,Washington Nationals,Barstool Sportsbook
St. Louis Cardinals,-295,,St. Louis Cardinals,Washington Nationals,TwinSpires
Washington Nationals,235,,St. Louis Cardinals,Washington Nationals,TwinSpires
St. Louis Cardinals,-258,,St. Louis Cardinals,Washington Nationals,GTbets
Washington Nationals,218,,St. Louis Cardinals,Washington Nationals,GTbets
St. Louis Cardinals,-244,,St. Louis Cardinals,Washington Nationals,Betfair
Washington Nationals,235,,St. Louis Cardinals,Washington Nationals,Betfair
St. Louis Cardinals,-233,,St. Louis Cardinals,Washington Nationals,Betfair
Washington Nationals,245,,St. Louis Cardinals,Washington Nationals,Betfair
Chicago Cubs,-145,,Chicago Cubs,Cincinnati Reds,William Hill (US)
Cincinnati Reds,122,,Chicago Cubs,Cincinnati Reds,William Hill (US)
Chicago Cubs,-135,,Chicago Cubs,Cincinnati Reds,DraftKings
Cincinnati Reds,115,,Chicago Cubs,Cincinnati Reds,DraftKings
Chicago Cubs,-137,,Chicago Cubs,Cincinnati Reds,BetOnline.ag
Cincinnati Reds,127,,Chicago Cubs,Cincinnati Reds,BetOnline.ag
Chicago Cubs,-142,,Chicago Cubs,Cincinnati Reds,FanDuel
Cincinnati Reds,120,,Chicago Cubs,Cincinnati Reds,FanDuel
Chicago Cubs,-140,,Chicago Cubs,Cincinnati Reds,BetUS
Cincinnati Reds,125,,Chicago Cubs,Cincinnati Reds,BetUS
Chicago Cubs,-137,,Chicago Cubs,Cincinnati Reds,LowVig.ag
Cincinnati Reds,127,,Chicago Cubs,Cincinnati Reds,LowVig.ag
Chicago Cubs,-149,,Chicago Cubs,Cincinnati Reds,FOX Bet
Cincinnati Reds,125,,Chicago Cubs,Cincinnati Reds,FOX Bet
Chicago Cubs,-139,,Chicago Cubs,Cincinnati Reds,WynnBET
Cincinnati Reds,128,,Chicago Cubs,Cincinnati Reds,WynnBET
Chicago Cubs,-143,,Chicago Cubs,Cincinnati Reds,Bovada
Cincinnati Reds,120,,Chicago Cubs,Cincinnati Reds,Bovada
Chicago Cubs,-136,,Chicago Cubs,Cincinnati Reds,Circa Sports
Cincinnati Reds,115,,Chicago Cubs,Cincinnati Reds,Circa Sports
Chicago Cubs,-145,,Chicago Cubs,Cincinnati Reds,BetMGM
Cincinnati Reds,120,,Chicago Cubs,Cincinnati Reds,BetMGM
Chicago Cubs,-147,,Chicago Cubs,Cincinnati Reds,Unibet
Cincinnati Reds,123,,Chicago Cubs,Cincinnati Reds,Unibet
Chicago Cubs,-141,,Chicago Cubs,Cincinnati Reds,BetRivers
Cincinnati Reds,125,,Chicago Cubs,Cincinnati Reds,BetRivers
Chicago Cubs,-141,,Chicago Cubs,Cincinnati Reds,SugarHouse
Cincinnati Reds,125,,Chicago Cubs,Cincinnati Reds,SugarHouse
Chicago Cubs,-143,,Chicago Cubs,Cincinnati Reds,Barstool Sportsbook
Cincinnati Reds,123,,Chicago Cubs,Cincinnati Reds,Barstool Sportsbook
Chicago Cubs,-148,,Chicago Cubs,Cincinnati Reds,TwinSpires
Cincinnati Reds,123,,Chicago Cubs,Cincinnati Reds,TwinSpires
