team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
CIN,3.841677288850071,0.5241981582846137,-110.17152779290352,CIN,-150.0,Cincinnati Reds,Pittsburgh Pirates,Bovada,-39.82847220709648,7.501720343000253
PIT,3.6600430541501816,0.4758018417153863,110.17152779290348,PIT,126.0,Cincinnati Reds,Pittsburgh Pirates,Bovada,15.828472207096524,7.501720343000253
CLE,4.120901828299562,0.4986496665048544,100.541596068683,CLE,-115.0,Cleveland Guardians,Los Angeles Angels,Bovada,-15.541596068683006,8.252947908914695
LAA,4.132046080615134,0.5013503334951456,-100.541596068683,LAA,-105.0,Cleveland Guardians,Los Angeles Angels,Bovada,-4.458403931316994,8.252947908914695
DET,3.1708165796225605,0.2658648015889343,276.13102374722985,DET,180.0,Detroit Tigers,Houston Astros,Bovada,-96.13102374722985,8.4398229287078
HOU,5.26900634908524,0.7341351984110657,-276.13102374722985,HOU,-220.0,Detroit Tigers,Houston Astros,Bovada,56.13102374722985,8.4398229287078
CHW,4.5198586879856135,0.5170521050009335,-107.06167484215514,CHW,-250.0,Chicago White Sox,Colorado Rockies,Bovada,-142.93832515784487,8.888112256812235
COL,4.368253568826622,0.4829478949990665,107.06167484215518,COL,205.0,Chicago White Sox,Colorado Rockies,Bovada,97.93832515784482,8.888112256812235
SFG,4.062358848672914,0.4115231320868481,142.99970573439342,SFG,108.0,San Francisco Giants,Atlanta Braves,Bovada,-34.999705734393416,8.920228484847211
ATL,4.857869636174298,0.5884768679131519,-142.99970573439342,ATL,-130.0,San Francisco Giants,Atlanta Braves,Bovada,12.999705734393416,8.920228484847211
SEA,4.219616212794449,0.5030331237809511,-101.22065430357344,SEA,-160.0,Seattle Mariners,San Diego Padres,Bovada,-58.77934569642656,8.413712359761742
SDP,4.1940961469672935,0.4969668762190488,101.22065430357348,SDP,134.0,Seattle Mariners,San Diego Padres,Bovada,32.77934569642652,8.413712359761742
MIA,3.753506932666877,0.3795753310164151,163.45231586105206,MIA,113.0,Miami Marlins,Philadelphia Phillies,Bovada,-50.45231586105206,8.552308162163328
PHI,4.798801229496452,0.6204246689835847,-163.45231586105197,PHI,-135.0,Miami Marlins,Philadelphia Phillies,Bovada,28.45231586105197,8.552308162163328
WSN,4.181459370661663,0.4951645656863023,101.9530615269272,WSN,122.0,Washington Nationals,Baltimore Orioles,Bovada,20.0469384730728,8.403554527386884
BAL,4.22209515672522,0.5048354343136977,-101.95306152692724,BAL,-145.0,Washington Nationals,Baltimore Orioles,Bovada,-43.04693847307276,8.403554527386884
TOR,4.579518633497921,0.5569231517533375,-125.69448256147572,TOR,-110.0,Toronto Blue Jays,Tampa Bay Rays,Bovada,15.694482561475724,8.664233285640599
TBR,4.084714652142677,0.4430768482466625,125.69448256147572,TBR,-110.0,Toronto Blue Jays,Tampa Bay Rays,Bovada,-35.69448256147572,8.664233285640599
NYM,4.481605515765732,0.5318280056379376,-113.5967148916316,NYM,-190.0,New York Mets,Chicago Cubs,Bovada,-76.4032851083684,8.686457763153667
CHC,4.204852247387935,0.4681719943620623,113.59671489163163,CHC,156.0,New York Mets,Chicago Cubs,Bovada,42.403285108368365,8.686457763153667
BOS,4.26541852331106,0.3831817876767673,160.97273726473378,BOS,105.0,Boston Red Sox,New York Yankees,Bovada,-55.97273726473378,9.677169636581485
NYY,5.411751113270425,0.6168182123232326,-160.97273726473375,NYY,-125.0,Boston Red Sox,New York Yankees,Bovada,35.97273726473375,9.677169636581485
MIN,4.27625197000338,0.5356749534519119,-115.36637048426684,MIN,-200.0,Minnesota Twins,Kansas City Royals,Bovada,-84.63362951573316,8.257540681166818
KCR,3.981288711163438,0.4643250465480882,115.36637048426684,KCR,165.0,Minnesota Twins,Kansas City Royals,Bovada,49.63362951573316,8.257540681166818
STL,4.713808684052646,0.517088518169824,-107.07728799698886,,,,,,7.077287996988858,9.269174627499426
MIL,4.55536594344678,0.4829114818301758,107.0772879969889,,,,,,-7.0772879969889,9.269174627499426
TEX,4.147410320057603,0.5735510660052372,-134.49466519531293,TEX,-160.0,Texas Rangers,Oakland Athletics,Bovada,-25.505334804687067,7.723632356288882
OAK,3.576222036231279,0.4264489339947628,134.49466519531293,OAK,134.0,Texas Rangers,Oakland Athletics,Bovada,-0.4946651953129333,7.723632356288882
ARI,4.166213255128525,0.3785633249962047,164.15659784529458,ARI,108.0,Arizona Diamondbacks,Los Angeles Dodgers,Bovada,-56.156597845294584,9.504116134005596
LAD,5.33790287887707,0.6214366750037952,-164.1565978452945,LAD,-130.0,Arizona Diamondbacks,Los Angeles Dodgers,Bovada,34.1565978452945,9.504116134005596
