team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
NYY,4.329782403227437,0.5283730304232843,-112.03197961675052,NYY,-105.0,New York Yankees,Tampa Bay Rays,Bovada,7.031979616750519,8.420458245585728
TBR,4.09067584235829,0.4716269695767155,112.03197961675058,TBR,-115.0,New York Yankees,Tampa Bay Rays,Bovada,-27.031979616750576,8.420458245585728
CHC,4.088677450463853,0.4711124903384655,112.26352951957632,,,,,,-12.263529519576323,8.420814598056722
SFG,4.332137147592871,0.5288875096615344,-112.26352951957632,,,,,,12.263529519576323,8.420814598056722
OAK,2.7912694859452176,0.2712892902526085,268.6102017034507,OAK,165.0,Oakland Athletics,Chicago White Sox,Bovada,-103.61020170345068,7.365973702107789
CHW,4.574704216162572,0.7287107097473915,-268.6102017034507,CHW,-200.0,Oakland Athletics,Chicago White Sox,Bovada,68.61020170345068,7.365973702107789
KCR,3.971338886710383,0.5710407362592296,-133.1223695414402,KCR,-124.0,Kansas City Royals,Detroit Tigers,Bovada,9.122369541440207,7.413343346272825
DET,3.442004459562442,0.4289592637407704,133.1223695414402,DET,104.0,Kansas City Royals,Detroit Tigers,Bovada,-29.122369541440207,7.413343346272825
BAL,3.9518766657157687,0.4211503139076296,137.4449138412203,BAL,-110.0,Baltimore Orioles,Boston Red Sox,Bovada,-47.44491384122031,8.584934472085635
BOS,4.633057806369867,0.5788496860923703,-137.44491384122026,BOS,-110.0,Baltimore Orioles,Boston Red Sox,Bovada,27.444913841220256,8.584934472085635
PHI,4.810561082805887,0.5520513008342312,-123.23984908591908,PHI,-245.0,Philadelphia Phillies,Washington Nationals,Bovada,-121.76015091408092,9.14387502954526
WSN,4.333313946739372,0.4479486991657688,123.23984908591908,WSN,200.0,Philadelphia Phillies,Washington Nationals,Bovada,76.76015091408092,9.14387502954526
MIA,3.3976667444538786,0.3411735380974747,193.1059675895191,MIA,134.0,Miami Marlins,New York Mets,Bovada,-59.10596758951911,8.119151882357373
NYM,4.721485137903494,0.6588264619025254,-193.1059675895192,NYM,-160.0,Miami Marlins,New York Mets,Bovada,33.105967589519196,8.119151882357373
TEX,3.796303173310099,0.3484478358276375,186.98700269576588,TEX,170.0,Texas Rangers,Toronto Blue Jays,Bovada,-16.98700269576588,8.987489270406732
TOR,5.191186097096633,0.6515521641723625,-186.9870026957659,TOR,-210.0,Texas Rangers,Toronto Blue Jays,Bovada,-23.01299730423409,8.987489270406732
HOU,4.204533180413583,0.5587634918620275,-126.63582490488407,HOU,-130.0,Houston Astros,Los Angeles Angels,Bovada,-3.3641750951159253,7.9408138434767235
LAA,3.73628066306314,0.4412365081379725,126.63582490488407,LAA,108.0,Houston Astros,Los Angeles Angels,Bovada,-18.635824904884075,7.9408138434767235
MIN,4.268932114661314,0.472144315925213,111.7996481733349,MIN,108.0,Minnesota Twins,Cleveland Guardians,Bovada,-3.7996481733349015,8.782702543982635
CLE,4.513770429321322,0.5278556840747869,-111.79964817333486,CLE,-130.0,Minnesota Twins,Cleveland Guardians,Bovada,-18.20035182666514,8.782702543982635
MIL,5.393080471982628,0.5908329553178207,-144.39895954395604,MIL,-230.0,Milwaukee Brewers,Cincinnati Reds,Bovada,-85.60104045604396,9.881101350431301
CIN,4.488020878448672,0.4091670446821793,144.39895954395604,CIN,190.0,Milwaukee Brewers,Cincinnati Reds,Bovada,45.60104045604396,9.881101350431301
PIT,3.4053645163268933,0.2975002862796013,236.13413032489143,PIT,156.0,Pittsburgh Pirates,St. Louis Cardinals,Bovada,-80.13413032489143,8.638271175856442
STL,5.232906659529549,0.7024997137203988,-236.1341303248915,STL,-190.0,Pittsburgh Pirates,St. Louis Cardinals,Bovada,46.13413032489149,8.638271175856442
COL,4.248627721511462,0.4525862947159371,120.95233807900516,COL,-110.0,Colorado Rockies,Arizona Diamondbacks,Bovada,-30.95233807900516,8.921197680157238
ARI,4.672569958645776,0.547413705284063,-120.9523380790052,ARI,-110.0,Colorado Rockies,Arizona Diamondbacks,Bovada,10.952338079005202,8.921197680157238
SDP,3.794017285553196,0.3298762449698995,203.1439866460369,SDP,117.0,San Diego Padres,Los Angeles Dodgers,Bovada,-86.1439866460369,9.20157658670883
LAD,5.407559301155635,0.6701237550301006,-203.14398664603692,LAD,-140.0,San Diego Padres,Los Angeles Dodgers,Bovada,63.14398664603692,9.20157658670883
SEA,3.9122737228805584,0.4465377536044846,123.9452301463714,,,,,,-23.9452301463714,8.267835137372922
ATL,4.355561414492363,0.5534622463955152,-123.94523014637132,,,,,,23.945230146371316,8.267835137372922
