name,price,point,home_team,away_team,bookmakers.title
Cincinnati Reds,-155,,Cincinnati Reds,Pittsburgh Pirates,DraftKings
Pittsburgh Pirates,135,,Cincinnati Reds,Pittsburgh Pirates,DraftKings
Cincinnati Reds,-156,,Cincinnati Reds,Pittsburgh Pirates,FanDuel
Pittsburgh Pirates,132,,Cincinnati Reds,Pittsburgh Pirates,FanDuel
Cincinnati Reds,-161,,Cincinnati Reds,Pittsburgh Pirates,FOX Bet
Pittsburgh Pirates,135,,Cincinnati Reds,Pittsburgh Pirates,FOX Bet
Cincinnati Reds,-160,,Cincinnati Reds,Pittsburgh Pirates,William Hill (US)
Pittsburgh Pirates,135,,Cincinnati Reds,Pittsburgh Pirates,William Hill (US)
Cincinnati Reds,-147,,Cincinnati Reds,Pittsburgh Pirates,BetOnline.ag
Pittsburgh Pirates,136,,Cincinnati Reds,Pittsburgh Pirates,BetOnline.ag
Cincinnati Reds,-150,,Cincinnati Reds,Pittsburgh Pirates,Bovada
Pittsburgh Pirates,126,,Cincinnati Reds,Pittsburgh Pirates,Bovada
Cincinnati Reds,-149,,Cincinnati Reds,Pittsburgh Pirates,LowVig.ag
Pittsburgh Pirates,138,,Cincinnati Reds,Pittsburgh Pirates,LowVig.ag
Cincinnati Reds,-150,,Cincinnati Reds,Pittsburgh Pirates,BetUS
Pittsburgh Pirates,135,,Cincinnati Reds,Pittsburgh Pirates,BetUS
Cincinnati Reds,-147,,Cincinnati Reds,Pittsburgh Pirates,GTbets
Pittsburgh Pirates,135,,Cincinnati Reds,Pittsburgh Pirates,GTbets
Cincinnati Reds,-167,,Cincinnati Reds,Pittsburgh Pirates,Circa Sports
Pittsburgh Pirates,141,,Cincinnati Reds,Pittsburgh Pirates,Circa Sports
Cincinnati Reds,-155,,Cincinnati Reds,Pittsburgh Pirates,BetMGM
Pittsburgh Pirates,130,,Cincinnati Reds,Pittsburgh Pirates,BetMGM
Cincinnati Reds,-146,,Cincinnati Reds,Pittsburgh Pirates,SuperBook
Pittsburgh Pirates,136,,Cincinnati Reds,Pittsburgh Pirates,SuperBook
Cincinnati Reds,-156,,Cincinnati Reds,Pittsburgh Pirates,Unibet
Pittsburgh Pirates,130,,Cincinnati Reds,Pittsburgh Pirates,Unibet
Cincinnati Reds,-152,,Cincinnati Reds,Pittsburgh Pirates,BetRivers
Pittsburgh Pirates,133,,Cincinnati Reds,Pittsburgh Pirates,BetRivers
Cincinnati Reds,-157,,Cincinnati Reds,Pittsburgh Pirates,TwinSpires
Pittsburgh Pirates,130,,Cincinnati Reds,Pittsburgh Pirates,TwinSpires
Cincinnati Reds,-152,,Cincinnati Reds,Pittsburgh Pirates,SugarHouse
Pittsburgh Pirates,133,,Cincinnati Reds,Pittsburgh Pirates,SugarHouse
Cincinnati Reds,-155,,Cincinnati Reds,Pittsburgh Pirates,Barstool Sportsbook
Pittsburgh Pirates,132,,Cincinnati Reds,Pittsburgh Pirates,Barstool Sportsbook
Cincinnati Reds,-145,,Cincinnati Reds,Pittsburgh Pirates,WynnBET
Pittsburgh Pirates,135,,Cincinnati Reds,Pittsburgh Pirates,WynnBET
Cincinnati Reds,-150,,Cincinnati Reds,Pittsburgh Pirates,Intertops
Pittsburgh Pirates,135,,Cincinnati Reds,Pittsburgh Pirates,Intertops
Cincinnati Reds,-143,,Cincinnati Reds,Pittsburgh Pirates,Betfair
Pittsburgh Pirates,138,,Cincinnati Reds,Pittsburgh Pirates,Betfair
Cincinnati Reds,-137,,Cincinnati Reds,Pittsburgh Pirates,Betfair
Pittsburgh Pirates,142,,Cincinnati Reds,Pittsburgh Pirates,Betfair
Cleveland Guardians,-115,,Cleveland Guardians,Los Angeles Angels,Unibet
Los Angeles Angels,-102,,Cleveland Guardians,Los Angeles Angels,Unibet
Cleveland Guardians,-118,,Cleveland Guardians,Los Angeles Angels,FOX Bet
Los Angeles Angels,-105,,Cleveland Guardians,Los Angeles Angels,FOX Bet
Cleveland Guardians,-115,,Cleveland Guardians,Los Angeles Angels,DraftKings
Los Angeles Angels,-105,,Cleveland Guardians,Los Angeles Angels,DraftKings
Cleveland Guardians,-115,,Cleveland Guardians,Los Angeles Angels,Barstool Sportsbook
Los Angeles Angels,-103,,Cleveland Guardians,Los Angeles Angels,Barstool Sportsbook
Cleveland Guardians,-115,,Cleveland Guardians,Los Angeles Angels,SugarHouse
Los Angeles Angels,-103,,Cleveland Guardians,Los Angeles Angels,SugarHouse
Cleveland Guardians,-115,,Cleveland Guardians,Los Angeles Angels,BetRivers
Los Angeles Angels,-103,,Cleveland Guardians,Los Angeles Angels,BetRivers
Cleveland Guardians,-115,,Cleveland Guardians,Los Angeles Angels,Circa Sports
Los Angeles Angels,-103,,Cleveland Guardians,Los Angeles Angels,Circa Sports
